start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:07.490000,0 days 00:00:07.510000,0.112837166,-21.77301,34.992966,-0.03886548,0.0054342337,0.0,0.0,0.0,0.0,0.0,0.0,772.11505,1309.1621,-201.0,1800.4633,-201.0,2809.0312,-201.0
0 days 00:00:07.500000,0 days 00:00:07.520000,0.11610145,-22.346083,34.63042,-0.03792293,0.0005524888,0.0,0.0,0.0,0.0,0.0,0.0,1011.1262,1459.4354,-201.0,2052.195,-201.0,3066.004,-201.0
0 days 00:00:07.510000,0 days 00:00:07.530000,0.14375973,-17.521517,26.491213,-0.0268396,0.0009859173,0.0,0.0,0.0,0.0,0.0,0.0,795.20526,1446.7343,-201.0,1819.2686,-201.0,2814.1296,-201.0
0 days 00:00:07.520000,0 days 00:00:07.540000,0.14689429,-18.291397,24.036814,-0.032913044,-0.0014369375,0.0,0.0,0.0,0.0,0.0,0.0,887.6331,1561.5269,-201.0,1912.8658,-201.0,2939.1277,-201.0
0 days 00:00:07.530000,0 days 00:00:07.550000,0.1452543,-17.570747,23.455568,-0.031975165,0.0005753509,0.0,0.0,0.0,0.0,0.0,0.0,771.25116,1557.9049,-201.0,1823.1611,-201.0,2761.3167,-201.0
0 days 00:00:07.540000,0 days 00:00:07.560000,0.11812522,-22.559265,30.260279,-0.04404795,-0.00096929603,0.0,0.0,0.0,0.0,0.0,0.0,958.6762,1478.7594,-201.0,2032.3936,-201.0,3045.2097,-201.0
0 days 00:00:07.550000,0 days 00:00:07.570000,0.112185836,-23.787039,31.640867,-0.050079882,-0.0050403965,0.0,0.0,0.0,0.0,0.0,0.0,857.86115,1432.1503,-201.0,1938.9254,-201.0,2927.4993,-201.0
0 days 00:00:07.560000,0 days 00:00:07.580000,0.11595581,-20.659266,29.0725,-0.033049263,-0.006980686,0.0,0.0,0.0,0.0,0.0,0.0,777.64276,1316.6729,-201.0,1903.6805,-201.0,2620.1462,-201.0
0 days 00:00:07.570000,0 days 00:00:07.590000,0.15413491,-18.01076,26.075867,-0.02279841,-0.018952716,0.0,0.0,0.0,0.0,0.0,0.0,646.5871,1305.7233,-201.0,1720.4723,-201.0,2221.7832,-201.0
0 days 00:00:07.580000,0 days 00:00:07.600000,0.20316362,-14.62006,24.475319,-0.012830445,-0.02049265,0.0,0.0,0.0,0.0,0.0,0.0,550.53754,1317.3522,-201.0,1638.7631,-201.0,2253.7595,-201.0
0 days 00:00:07.590000,0 days 00:00:07.610000,0.26598713,-13.604842,20.628523,-0.02179266,-0.023034804,0.0,0.0,0.0,0.0,0.0,0.0,562.5862,1309.5526,-201.0,1619.3119,-201.0,2325.393,-201.0
0 days 00:00:07.600000,0 days 00:00:07.620000,0.30182275,-11.818637,18.490435,-0.021807017,-0.017414303,0.0,0.0,0.0,0.0,0.0,0.0,620.2214,1282.5184,-201.0,1725.4078,-201.0,2661.696,-201.0
0 days 00:00:07.610000,0 days 00:00:07.630000,0.3209575,-10.889122,15.099147,-0.012021008,-0.015268813,0.0,0.0,0.0,0.0,0.0,0.0,590.4826,1406.1564,-201.0,1497.6742,-201.0,2264.871,-201.0
0 days 00:00:07.620000,0 days 00:00:07.640000,0.32147178,-11.223853,14.94901,-0.008605651,-0.015938587,0.0,0.0,0.0,0.0,0.0,0.0,659.8903,1361.0077,-201.0,1542.6523,-201.0,2604.8054,-201.0
0 days 00:00:07.630000,0 days 00:00:07.650000,0.2987099,-13.816547,16.70928,-0.0062791877,-0.01066403,0.0,0.0,0.0,0.0,0.0,0.0,718.55084,1378.3154,-201.0,1667.5513,-201.0,2636.0967,-201.0
0 days 00:00:07.640000,0 days 00:00:07.660000,0.27949652,-15.486309,19.740076,-0.010917495,-0.005541105,0.0,0.0,0.0,0.0,0.0,0.0,745.3269,1230.7799,-201.0,1952.84,-201.0,2963.4421,-201.0
0 days 00:00:07.650000,0 days 00:00:07.670000,0.24561691,-15.365875,21.78565,-0.018863136,0.0025607848,0.0,0.0,0.0,0.0,0.0,0.0,695.0911,1221.0288,-201.0,1948.7192,-201.0,2951.712,-201.0
0 days 00:00:07.660000,0 days 00:00:07.680000,0.22743076,-12.505806,20.45759,-0.013361108,0.009020659,0.0,0.0,0.0,0.0,0.0,0.0,635.93854,1261.5511,-201.0,1834.4266,-201.0,2926.9932,-201.0
0 days 00:00:07.670000,0 days 00:00:07.690000,0.21120709,-10.06183,18.84208,-0.01497649,0.0091824625,0.0,0.0,0.0,0.0,0.0,0.0,596.37823,1445.6324,-201.0,1617.0165,-201.0,2704.2532,-201.0
0 days 00:00:07.680000,0 days 00:00:07.700000,0.21078767,-10.941689,20.957644,-0.016706496,0.010115626,0.0,0.0,0.0,0.0,0.0,0.0,635.8872,1484.2607,-201.0,1591.3838,-201.0,2670.611,-201.0
0 days 00:00:07.690000,0 days 00:00:07.710000,0.2075305,-12.538829,22.689627,-0.032455325,0.007908773,0.0,0.0,0.0,0.0,0.0,0.0,754.78644,1398.4506,-201.0,1633.8514,-201.0,2695.6921,-201.0
0 days 00:00:07.700000,0 days 00:00:07.720000,0.19609237,-13.126485,23.697485,-0.034890804,0.008787998,0.0,0.0,0.0,0.0,0.0,0.0,939.264,1193.7217,-201.0,1917.8701,-201.0,2968.5413,-201.0
0 days 00:00:07.710000,0 days 00:00:07.730000,0.19035113,-11.513229,21.183304,-0.025539374,0.011051004,0.0,0.0,0.0,0.0,0.0,0.0,844.45557,1357.4404,-201.0,1754.3434,-201.0,2751.781,-201.0
0 days 00:00:07.720000,0 days 00:00:07.740000,0.17507426,-9.985525,19.629398,-0.016018571,0.01242366,0.0,0.0,0.0,0.0,0.0,0.0,833.5142,1422.9277,-201.0,1767.4727,-201.0,2800.008,-201.0
0 days 00:00:07.730000,0 days 00:00:07.750000,0.17449296,-10.560891,18.991722,-0.015282837,0.013767549,0.0,0.0,0.0,0.0,0.0,0.0,608.00806,1557.7451,-201.0,1498.0072,-201.0,2527.304,-201.0
0 days 00:00:07.740000,0 days 00:00:07.760000,0.16731204,-11.150528,20.711273,-0.034064595,0.018523877,0.0,0.0,0.0,0.0,0.0,0.0,778.78687,1336.1412,-201.0,1708.5619,-201.0,2752.0105,-201.0
0 days 00:00:07.750000,0 days 00:00:07.770000,0.17156404,-12.234893,22.698473,-0.04640585,0.017065775,0.0,0.0,0.0,0.0,0.0,0.0,757.6706,1245.4962,-201.0,1690.1984,-201.0,2727.2332,-201.0
0 days 00:00:07.760000,0 days 00:00:07.780000,0.16704403,-12.029571,23.800188,-0.041372526,0.017391087,0.0,0.0,0.0,0.0,0.0,0.0,995.7307,1154.4655,-201.0,1984.7269,-201.0,3009.5916,-201.0
0 days 00:00:07.770000,0 days 00:00:07.790000,0.16010806,-13.436516,26.625748,-0.029518753,0.0069665858,0.0,0.0,0.0,0.0,0.0,0.0,837.2774,1511.6553,-201.0,1811.4033,-201.0,2969.6746,-201.0
0 days 00:00:07.780000,0 days 00:00:07.800000,0.15133433,-14.651288,27.715279,-0.023966372,0.005178115,0.0,0.0,0.0,0.0,0.0,0.0,856.3742,1669.9492,-201.0,1748.1713,-201.0,2918.0557,-201.0
0 days 00:00:07.790000,0 days 00:00:07.810000,0.1498123,-15.669732,29.270613,-0.041355018,0.0032793188,0.0,0.0,0.0,0.0,0.0,0.0,599.22107,1830.7705,-201.0,1408.9515,-201.0,2584.6846,-201.0
0 days 00:00:07.800000,0 days 00:00:07.820000,0.14582914,-14.38342,28.402266,-0.04179776,0.006111109,0.0,0.0,0.0,0.0,0.0,0.0,620.24994,1727.9523,-201.0,1392.0365,-201.0,2567.331,-201.0
0 days 00:00:07.810000,0 days 00:00:07.830000,0.14329055,-14.238438,28.16424,-0.04696485,0.008146436,0.0,0.0,0.0,0.0,0.0,0.0,680.2511,1662.236,-201.0,1393.2323,-201.0,2571.0664,-201.0
0 days 00:00:07.820000,0 days 00:00:07.840000,0.13926946,-13.766078,27.356417,-0.037859026,0.008680596,0.0,0.0,0.0,0.0,0.0,0.0,705.70166,1531.3512,-201.0,1442.7367,-201.0,2633.3108,-201.0
0 days 00:00:07.830000,0 days 00:00:07.850000,0.14010556,-14.060435,25.29054,-0.03504249,0.011296886,0.0,0.0,0.0,0.0,0.0,0.0,660.7568,1505.0072,-201.0,1455.0492,-201.0,2490.9417,-201.0
0 days 00:00:07.840000,0 days 00:00:07.860000,0.14233856,-14.521721,25.204605,-0.034037348,0.008925712,0.0,0.0,0.0,0.0,0.0,0.0,589.21277,1433.9635,-201.0,1508.8724,-201.0,2514.1113,-201.0
0 days 00:00:07.850000,0 days 00:00:07.870000,0.1455443,-15.547147,25.885681,-0.03234457,0.009013213,0.0,0.0,0.0,0.0,0.0,0.0,778.1108,1435.5477,-201.0,1691.5078,-201.0,2693.7908,-201.0
0 days 00:00:07.860000,0 days 00:00:07.880000,0.15037958,-17.723585,28.698973,-0.038380012,0.004401651,0.0,0.0,0.0,0.0,0.0,0.0,1046.2861,1430.0524,-201.0,1749.8394,-201.0,2780.3743,-201.0
0 days 00:00:07.870000,0 days 00:00:07.890000,0.14822207,-16.958368,29.185455,-0.021299833,0.0023317162,0.0,0.0,0.0,0.0,0.0,0.0,855.8732,1549.561,-201.0,1561.3607,-201.0,2499.6104,-201.0
0 days 00:00:07.880000,0 days 00:00:07.900000,0.1512903,-15.464437,28.080847,-0.017779477,0.00013047254,0.0,0.0,0.0,0.0,0.0,0.0,700.15936,1743.3766,-201.0,1381.2899,-201.0,2239.5676,-201.0
0 days 00:00:07.890000,0 days 00:00:07.910000,0.15330763,-14.581792,28.305466,-0.014783665,0.004628202,0.0,0.0,0.0,0.0,0.0,0.0,669.2427,1519.4316,-201.0,1729.0023,-201.0,2691.7803,-201.0
0 days 00:00:07.900000,0 days 00:00:07.920000,0.15575223,-16.202944,28.488684,-0.03817592,0.00819734,0.0,0.0,0.0,0.0,0.0,0.0,865.78534,1374.501,-201.0,1940.8169,-201.0,3008.6614,-201.0
0 days 00:00:07.910000,0 days 00:00:07.930000,0.1560964,-15.652057,28.299055,-0.038960222,0.0126924785,0.0,0.0,0.0,0.0,0.0,0.0,816.45435,1245.1924,-201.0,1910.0582,-201.0,3051.4568,-201.0
0 days 00:00:07.920000,0 days 00:00:07.940000,0.16094203,-15.239549,27.828203,-0.03622523,0.009711703,0.0,0.0,0.0,0.0,0.0,0.0,515.46246,1569.5028,-201.0,1452.5928,-201.0,2427.3665,-201.0
0 days 00:00:07.930000,0 days 00:00:07.950000,0.16738047,-12.695647,25.29863,-0.01590482,0.012565094,0.0,0.0,0.0,0.0,0.0,0.0,549.1143,1662.9209,-201.0,1490.9819,-201.0,2456.5764,-201.0
0 days 00:00:07.940000,0 days 00:00:07.960000,0.17138785,-13.799899,26.01113,-0.019320976,0.009616944,0.0,0.0,0.0,0.0,0.0,0.0,745.1819,1485.5624,-201.0,1738.5831,-201.0,2702.1833,-201.0
0 days 00:00:07.950000,0 days 00:00:07.970000,0.16739078,-14.682658,26.760393,-0.019913321,0.009542503,0.0,0.0,0.0,0.0,0.0,0.0,1021.46735,1153.2865,-201.0,1951.5387,-201.0,2995.6238,-201.0
0 days 00:00:07.960000,0 days 00:00:07.980000,0.16333093,-16.42642,28.515669,-0.031484146,0.0020844552,0.0,0.0,0.0,0.0,0.0,0.0,809.52936,1251.7555,-201.0,1801.6132,-201.0,2873.6172,-201.0
0 days 00:00:07.970000,0 days 00:00:07.990000,0.15930474,-17.684248,29.847763,-0.042683512,0.004528542,0.0,0.0,0.0,0.0,0.0,0.0,841.21466,1259.8947,-201.0,1823.5747,-201.0,2939.1396,-201.0
0 days 00:00:07.980000,0 days 00:00:08,0.1591581,-16.35116,29.556433,-0.03831888,0.0071310326,0.0,0.0,0.0,0.0,0.0,0.0,619.0492,1381.9242,-201.0,1649.6302,-201.0,2767.2903,-201.0
0 days 00:00:07.990000,0 days 00:00:08.010000,0.15899779,-15.498054,30.526365,-0.033055816,0.009057695,0.0,0.0,0.0,0.0,0.0,0.0,621.1148,1455.6016,-201.0,1598.6094,-201.0,2716.7136,-201.0
0 days 00:00:08,0 days 00:00:08.020000,0.15183693,-13.984681,29.843277,-0.019943545,0.0043985103,0.0,0.0,0.0,0.0,0.0,0.0,539.06177,1548.1973,-201.0,1461.3052,-201.0,2533.368,-201.0
0 days 00:00:08.010000,0 days 00:00:08.030000,0.14703362,-13.815907,28.129644,-0.013395351,0.0010246523,0.0,0.0,0.0,0.0,0.0,0.0,567.36835,1549.2065,-201.0,1464.9274,-201.0,2476.7058,-201.0
0 days 00:00:08.020000,0 days 00:00:08.040000,0.14328553,-14.725285,27.005096,-0.013394132,0.0006183839,0.0,0.0,0.0,0.0,0.0,0.0,696.3179,1394.1763,-201.0,1589.0648,-201.0,2552.8694,-201.0
0 days 00:00:08.030000,0 days 00:00:08.050000,0.14203389,-17.877459,28.04283,-0.022118425,0.0014138458,0.0,0.0,0.0,0.0,0.0,0.0,817.83624,1486.628,-201.0,1758.9362,-201.0,2915.8577,-201.0
0 days 00:00:08.040000,0 days 00:00:08.060000,0.1397592,-19.973146,30.399393,-0.038260978,0.003134464,0.0,0.0,0.0,0.0,0.0,0.0,704.80817,1645.4777,-201.0,1715.5166,-201.0,2872.3665,-201.0
0 days 00:00:08.050000,0 days 00:00:08.070000,0.14075696,-19.143778,32.186687,-0.03321698,0.0070585352,0.0,0.0,0.0,0.0,0.0,0.0,800.28595,1633.4453,-201.0,1813.2377,-201.0,2949.243,-201.0
0 days 00:00:08.060000,0 days 00:00:08.080000,0.14121674,-17.727095,32.071453,-0.02962564,0.006006177,0.0,0.0,0.0,0.0,0.0,0.0,561.7847,1627.1859,-201.0,1589.9806,-201.0,2657.6365,-201.0
0 days 00:00:08.070000,0 days 00:00:08.090000,0.13659412,-17.19611,31.315733,-0.016767945,0.0039543216,0.0,0.0,0.0,0.0,0.0,0.0,656.6174,1475.1211,-201.0,1664.1675,-201.0,2823.1543,-201.0
0 days 00:00:08.080000,0 days 00:00:08.100000,0.121492244,-18.656485,30.867746,-0.022081034,-0.0050540655,0.0,0.0,0.0,0.0,0.0,0.0,443.2084,1709.9213,-201.0,1356.061,-201.0,2481.5715,-201.0
0 days 00:00:08.090000,0 days 00:00:08.110000,0.11481619,-20.123552,29.924028,-0.025723295,-0.0062592574,0.0,0.0,0.0,0.0,0.0,0.0,452.20572,1685.774,-201.0,1443.0742,-201.0,2542.0576,-201.0
0 days 00:00:08.100000,0 days 00:00:08.120000,0.12456063,-19.994135,28.448679,-0.035619613,-0.0087062,0.0,0.0,0.0,0.0,0.0,0.0,701.7509,1735.4393,-201.0,1647.4913,-201.0,2688.0803,-201.0
0 days 00:00:08.110000,0 days 00:00:08.130000,0.14075007,-19.619589,27.077408,-0.040919222,-0.0052393065,0.0,0.0,0.0,0.0,0.0,0.0,798.89307,1589.3911,-201.0,1841.0995,-201.0,2963.2295,-201.0
0 days 00:00:08.120000,0 days 00:00:08.140000,0.15312894,-17.360472,26.081854,-0.030288694,-0.006823947,0.0,0.0,0.0,0.0,0.0,0.0,776.5318,1485.4606,-201.0,1758.3773,-201.0,2741.2512,-201.0
0 days 00:00:08.130000,0 days 00:00:08.150000,0.14853801,-16.16638,23.8097,-0.029653018,-0.0043894374,0.0,0.0,0.0,0.0,0.0,0.0,704.8006,1292.8945,-201.0,1710.2972,-201.0,2697.8645,-201.0
0 days 00:00:08.140000,0 days 00:00:08.160000,0.14353052,-16.18582,22.136988,-0.027325593,-0.0048714285,0.0,0.0,0.0,0.0,0.0,0.0,601.34186,1228.6233,-201.0,1680.8131,-201.0,2715.0457,-201.0
0 days 00:00:08.150000,0 days 00:00:08.170000,0.13416135,-16.11654,21.308947,-0.033917952,-0.0053228606,0.0,0.0,0.0,0.0,0.0,0.0,730.6174,1399.8398,-201.0,1785.4662,-201.0,2938.9854,-201.0
0 days 00:00:08.160000,0 days 00:00:08.180000,0.12714398,-16.83966,21.9233,-0.031251978,-0.00479818,0.0,0.0,0.0,0.0,0.0,0.0,697.32916,1594.5533,-201.0,1778.5581,-201.0,2980.6946,-201.0
0 days 00:00:08.170000,0 days 00:00:08.190000,0.11882838,-18.808447,25.373621,-0.029786022,-0.008553645,0.0,0.0,0.0,0.0,0.0,0.0,687.3784,1627.985,-201.0,1778.5228,-201.0,2965.6982,-201.0
0 days 00:00:08.180000,0 days 00:00:08.200000,0.11041241,-21.400599,27.855135,-0.029535195,-0.008421876,0.0,0.0,0.0,0.0,0.0,0.0,569.2888,1501.3458,-201.0,1723.4156,-201.0,2856.11,-201.0
0 days 00:00:08.190000,0 days 00:00:08.210000,0.10465014,-23.518316,30.272787,-0.034063637,-0.012449493,0.0,0.0,0.0,0.0,0.0,0.0,597.934,1408.7467,-201.0,1730.8163,-201.0,2877.094,-201.0
0 days 00:00:08.200000,0 days 00:00:08.220000,0.1017898,-21.75032,27.36828,-0.030730575,-0.007799858,0.0,0.0,0.0,0.0,0.0,0.0,711.3047,1423.044,-201.0,1818.665,-201.0,2980.388,-201.0
0 days 00:00:08.210000,0 days 00:00:08.230000,0.0997409,-21.193872,27.674723,-0.025129184,-0.004935706,0.0,0.0,0.0,0.0,0.0,0.0,744.4507,1532.8969,-201.0,1867.0508,-201.0,3198.0823,-201.0
0 days 00:00:08.220000,0 days 00:00:08.240000,0.10448631,-22.222696,30.435516,-0.02745906,0.0011703827,0.0,0.0,0.0,0.0,0.0,0.0,810.2045,1680.5651,-201.0,2017.0033,-201.0,3365.4797,-201.0
0 days 00:00:08.230000,0 days 00:00:08.250000,0.108005844,-25.440964,36.250973,-0.034661844,0.0013234544,0.0,0.0,0.0,0.0,0.0,0.0,878.57294,2030.9346,-201.0,1959.7734,-201.0,3340.7937,-201.0
0 days 00:00:08.240000,0 days 00:00:08.260000,0.112778686,-24.450068,35.32616,-0.02986213,0.00215327,0.0,0.0,0.0,0.0,0.0,0.0,844.509,1998.5453,-201.0,1841.0454,-201.0,3074.9265,-201.0
0 days 00:00:08.250000,0 days 00:00:08.270000,0.105372675,-23.308023,35.48506,-0.024836242,-0.003854664,0.0,0.0,0.0,0.0,0.0,0.0,611.4978,1949.0044,-201.0,1520.2656,-201.0,2691.009,-201.0
0 days 00:00:08.260000,0 days 00:00:08.280000,0.10140886,-21.764029,34.4774,-0.019325435,-0.0068675824,0.0,0.0,0.0,0.0,0.0,0.0,415.66006,1698.3309,-201.0,1414.6906,-201.0,2442.9102,-201.0
0 days 00:00:08.270000,0 days 00:00:08.290000,0.09867432,-25.178473,39.148834,-0.040176734,-0.0063662585,0.0,0.0,0.0,0.0,0.0,0.0,392.81787,1695.3424,-201.0,1454.9839,-201.0,2441.2664,-201.0
0 days 00:00:08.280000,0 days 00:00:08.300000,0.100001015,-26.343966,38.494694,-0.048865665,-0.004695443,0.0,0.0,0.0,0.0,0.0,0.0,413.21622,1635.084,-201.0,1580.7096,-201.0,2468.8682,-201.0
0 days 00:00:08.290000,0 days 00:00:08.310000,0.097234584,-25.160925,36.856647,-0.047697555,0.001832632,0.0,0.0,0.0,0.0,0.0,0.0,405.82248,1449.6685,-201.0,1578.5055,-201.0,2481.7502,-201.0
0 days 00:00:08.300000,0 days 00:00:08.320000,0.0990746,-22.27218,32.39527,-0.03496765,0.0028926742,0.0,0.0,0.0,0.0,0.0,0.0,594.74945,1482.7183,-201.0,1694.9648,-201.0,2645.1367,-201.0
0 days 00:00:08.310000,0 days 00:00:08.330000,0.113683246,-21.565763,31.013311,-0.018478828,0.0052041444,0.0,0.0,0.0,0.0,0.0,0.0,789.2993,1393.1582,-201.0,1804.5576,-201.0,2839.1965,-201.0
0 days 00:00:08.320000,0 days 00:00:08.340000,0.14761232,-21.350344,29.506601,-0.00607872,-0.00013600306,0.0,0.0,0.0,0.0,0.0,0.0,783.4372,1394.6278,-201.0,1816.0342,-201.0,2905.453,-201.0
0 days 00:00:08.330000,0 days 00:00:08.350000,0.18178193,-19.98366,27.947279,-0.0007317988,-0.0027019437,0.0,0.0,0.0,0.0,0.0,0.0,609.99097,1269.6503,-136.35435,1703.4008,-138.62642,2828.279,-137.93005
0 days 00:00:08.340000,0 days 00:00:08.360000,0.22404826,-15.538457,22.590422,0.0059544444,-0.004179242,34.114746,0.0,0.0,6.6006675,-5.167522,3.8472958,344.7313,1408.6035,-104.03155,1520.3467,-76.33811,2674.2625,-73.73028
0 days 00:00:08.350000,0 days 00:00:08.370000,0.3047922,-9.942759,15.280835,-0.005478248,-0.0071135503,34.10403,0.0,2.7141728,7.307035,-5.772817,3.1627362,389.94247,1484.318,0.0,1557.2572,-14.524743,2622.3464,-8.471751
0 days 00:00:08.360000,0 days 00:00:08.380000,0.40931213,-5.797413,8.583279,-0.0051644593,-0.012001286,34.080963,0.028277315,2.4202132,8.522651,-6.974413,2.0079076,386.81082,1382.0532,0.72473013,1533.0094,-15.851658,2488.5527,-5.663601
0 days 00:00:08.370000,0 days 00:00:08.390000,0.5129822,-4.248696,6.324516,-0.00752135,-0.019857476,34.05563,0.02061734,1.8222176,8.745049,-7.3566375,1.7830696,441.45023,1150.8903,-0.067300044,1532.2773,-17.90928,2388.5059,-4.1781716
0 days 00:00:08.380000,0 days 00:00:08.400000,0.5674824,-5.2792025,6.9491477,0.014294728,-0.022410817,34.04131,0.013139001,1.3043203,8.446381,-6.989676,2.9175758,402.10608,967.63214,-1.9000629,1523.5812,-20.451906,2346.1514,-4.8176384
0 days 00:00:08.390000,0 days 00:00:08.410000,0.58230144,-6.4010787,8.82379,0.029385315,-0.026738366,34.039124,0.003384438,0.83742666,7.7750897,-5.509781,5.8148026,406.62595,973.2368,-1.8810558,1555.8739,-23.537743,2360.1367,-7.6958585
0 days 00:00:08.400000,0 days 00:00:08.420000,0.5603125,-8.251025,10.191483,0.024126677,-0.027162163,34.049786,0.003008282,0.41201124,7.3667083,-3.039613,10.347294,411.83984,962.1431,-1.9877578,1606.2303,-27.01149,2307.5193,-12.3350525
0 days 00:00:08.410000,0 days 00:00:08.430000,0.5145245,-10.306995,11.774148,-0.0024009608,-0.027611038,34.07831,0.0030175343,0.42667142,7.6830373,0.021328768,15.156624,433.56726,989.18756,-1.8875923,1682.391,-30.301474,2340.8506,-17.044218
0 days 00:00:08.420000,0 days 00:00:08.440000,0.46878076,-12.77579,14.885648,-0.016944056,-0.024417942,34.12553,0.0040405015,0.61492616,8.455696,3.4405766,22.760649,452.01562,1071.33,-1.7540574,1659.6466,-31.559883,2206.7102,-24.514704
0 days 00:00:08.430000,0 days 00:00:08.450000,0.43291423,-14.7057085,17.369339,-0.0016213121,-0.023023933,34.172943,0.006565336,0.7859366,8.723118,7.180819,26.32345,568.10986,1263.1704,-9.709388,1795.0482,-29.995752,2484.573,-28.097918
0 days 00:00:08.440000,0 days 00:00:08.460000,0.3995429,-16.334433,20.308723,0.012767318,-0.01747861,34.174194,0.007376473,0.81434816,8.134884,11.0946,27.267935,713.27856,1521.8939,-17.426325,1820.7223,-30.919989,2593.8542,-29.40478
0 days 00:00:08.450000,0 days 00:00:08.470000,0.36259934,-17.826788,22.962976,0.00799993,-0.0077336575,34.11403,0.009215341,0.7050474,7.2688384,18.558699,24.369818,595.9083,1843.0277,-25.316734,1793.7665,-31.7259,2696.5696,-27.033163
0 days 00:00:08.460000,0 days 00:00:08.480000,0.32017407,-18.978151,23.675325,-0.012060933,-0.0004960256,34.052486,0.0094754845,0.7381447,6.880338,20.840075,22.496923,475.23474,1765.8711,0.0,1690.2504,-32.015217,2486.9812,-25.47062
0 days 00:00:08.470000,0 days 00:00:08.490000,0.2843768,-19.640167,25.423304,-0.019628232,0.004602753,34.070522,0.02091219,1.079873,7.137024,22.796606,22.188744,238.04402,1761.7128,-2.9637508,1510.3544,-29.862604,2393.4133,-24.850159
0 days 00:00:08.480000,0 days 00:00:08.500000,0.26538694,-18.99314,23.718817,-0.010153278,0.0063529923,34.143475,0.032296132,1.1587816,7.528004,20.850252,25.856253,464.22217,1603.5869,0.0,1653.6967,-26.75588,2557.0984,-27.479399
0 days 00:00:08.490000,0 days 00:00:08.510000,0.26660952,-17.390993,22.221832,-0.00051929365,0.010074322,34.158115,0.055936825,0.9926365,8.07246,22.542181,27.040762,468.0602,1648.0819,-12.911367,1598.8702,-26.341232,2478.4165,-27.13697
0 days 00:00:08.500000,0 days 00:00:08.520000,0.27704254,-17.470764,21.641066,0.0065272264,0.010168369,34.042847,0.04326417,0.7341028,8.33299,22.79362,33.44958,555.14386,1593.0742,-8.003801,1743.9005,-25.647257,2706.1443,-32.34351
0 days 00:00:08.510000,0 days 00:00:08.530000,0.2843956,-17.757843,23.167381,0.009017193,0.011839184,33.80782,0.037010726,0.81702775,7.929404,21.39924,32.49417,414.57898,1473.2936,1.3191482,1576.4635,-27.442421,2496.3914,-31.175024
0 days 00:00:08.520000,0 days 00:00:08.540000,0.28168353,-19.136778,28.663286,0.007572759,0.01267529,33.676296,0.01379312,1.0700341,7.5445004,20.548042,36.484398,391.6268,1418.3193,-66.21987,1508.4918,-85.888824,2637.829,-90.54281
0 days 00:00:08.530000,0 days 00:00:08.550000,0.27339295,-19.952343,30.688385,0.0007892673,0.010319457,0.0,0.0,0.0,0.0,0.0,0.0,374.25027,1297.5527,-133.82365,1429.5817,-143.79195,2477.17,-144.55975
0 days 00:00:08.540000,0 days 00:00:08.560000,0.25528565,-19.889206,31.69449,-0.008725514,0.0040033697,0.0,0.0,0.0,0.0,0.0,0.0,349.3016,1362.3915,-201.0,1460.1849,-201.0,2592.7195,-201.0
0 days 00:00:08.550000,0 days 00:00:08.570000,0.23098534,-19.23927,29.97682,-0.021127066,0.004511611,0.0,0.0,0.0,0.0,0.0,0.0,654.10516,1382.1265,-201.0,1788.7836,-201.0,2743.133,-201.0
0 days 00:00:08.560000,0 days 00:00:08.580000,0.21707125,-17.370401,27.792452,-0.024631487,0.0048775184,0.0,0.0,0.0,0.0,0.0,0.0,648.88983,1416.5521,-201.0,1691.6454,-201.0,2557.1846,-201.0
0 days 00:00:08.570000,0 days 00:00:08.590000,0.20215547,-15.487203,25.313326,-0.021053473,0.009496824,0.0,0.0,0.0,0.0,0.0,0.0,625.5355,1491.9102,-201.0,1597.7915,-201.0,2438.8132,-201.0
0 days 00:00:08.580000,0 days 00:00:08.600000,0.19833715,-15.232979,25.211176,-0.018813536,0.0061457776,0.0,0.0,0.0,0.0,0.0,0.0,615.2944,1523.3041,-133.89137,1581.4757,-135.44586,2395.7207,-143.06017
0 days 00:00:08.590000,0 days 00:00:08.610000,0.19261779,-13.325629,23.053099,-0.01076698,0.0068971273,32.598614,0.0,3.8631217,2.0397398,-8.227203,24.488716,860.5987,1523.9877,-68.65342,1819.3086,-66.69817,2716.8542,-81.81378
0 days 00:00:08.600000,0 days 00:00:08.620000,0.2668761,-11.157639,19.412401,-0.00811676,0.0043392503,32.49506,0.0,3.8631217,2.2262676,-8.851571,15.453916,894.43085,1507.3268,-1.0972099,1845.3431,0.5708851,2720.7153,-13.385685
0 days 00:00:08.610000,0 days 00:00:08.630000,0.45078814,-7.339191,14.278896,0.017282763,0.00027468955,32.3157,0.0,3.9773407,3.1332715,-10.010865,3.0372207,552.43085,1524.0898,-1.8087425,1483.1698,0.9980819,2450.408,-2.282767
