start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:01.060000,0 days 00:00:01.080000,0.74815655,-6.8123703,17.944687,-0.027845027,-0.008939456,35.39636,0.006676951,1.1192912,1.8643671,11.735385,23.859842,415.20645,1083.7262,14.231242,1376.2191,6.8627963,2283.5403,-9.628601
0 days 00:00:01.070000,0 days 00:00:01.090000,0.70254666,-6.5058136,21.812506,-0.023668474,-0.000504489,35.30917,0.008321594,1.0982023,0.57313156,9.54255,29.471296,404.03357,1204.9102,11.215175,1360.8813,3.4870822,2322.1853,-18.25612
0 days 00:00:01.080000,0 days 00:00:01.100000,0.63897705,-8.655665,24.768997,-0.018736662,0.0020184966,35.205082,0.0071238875,1.7313505,-5.5595384,5.8176074,30.83373,397.71127,1211.7965,5.429404,1347.8198,-1.237291,2387.6975,-25.404327
0 days 00:00:01.090000,0 days 00:00:01.110000,0.5420659,-9.591404,25.570608,-0.0034300287,0.00013929636,35.126095,0.0073599587,1.9108297,-7.78231,2.6344326,31.28997,395.6958,1209.5118,-0.30207792,1347.6051,-4.4784055,2442.7073,-31.592049
0 days 00:00:01.100000,0 days 00:00:01.120000,0.46768042,-11.592476,26.9154,-0.010229872,-0.00083053677,35.110947,0.008051998,1.8035855,-6.451712,1.778684,26.040855,396.6128,1232.5137,-2.4053895,1317.8707,-3.8695996,2390.3916,-28.446245
0 days 00:00:01.110000,0 days 00:00:01.130000,0.41438925,-12.603447,28.185587,-0.029464632,-0.0027180242,35.13621,0.008330811,1.1520175,0.16581678,3.443424,29.84672,391.4379,1447.7545,-0.45495424,1302.5468,-0.7115926,2404.4963,-30.301674
0 days 00:00:01.120000,0 days 00:00:01.140000,0.43710232,-12.4690695,33.38278,-0.05119415,8.7388944e-05,35.14853,0.008715394,1.0061945,2.8612058,6.4005837,35.412052,407.35538,1551.754,2.9712152,1327.1262,2.7996733,2532.0227,-32.440834
0 days 00:00:01.130000,0 days 00:00:01.150000,0.52367,-9.576286,36.336163,-0.05018391,0.0021980808,35.12988,0.007843214,1.2660671,3.6057708,9.241211,30.40822,415.95767,1577.2306,5.073898,1357.6349,4.818052,2460.9902,-25.33432
0 days 00:00:01.140000,0 days 00:00:01.160000,0.6453958,-5.787926,39.242805,-0.028819524,0.0052822684,35.10152,0.0068110265,1.268533,4.129236,12.356041,19.456861,406.31332,1508.5826,5.7669005,1342.676,5.000817,2262.1294,-13.689961
0 days 00:00:01.150000,0 days 00:00:01.170000,0.7448003,-2.536435,38.274853,-0.0037638973,0.0051670466,34.88448,0.0046006506,1.0703927,4.137103,12.734711,10.241593,365.15262,1491.8688,5.912409,1281.375,-4.9264283,1975.2246,-4.5211296
0 days 00:00:01.160000,0 days 00:00:01.180000,0.7500207,-2.2148018,35.37094,0.014532872,0.00382799,27.243876,0.0032624549,0.6123797,1.7180446,75.51225,10.836586,346.83115,1442.8276,0.0,1249.0205,-8.347369,1988.7892,-6.9545016
0 days 00:00:01.170000,0 days 00:00:01.190000,0.6519263,-5.0646687,32.43019,0.006448044,0.00089632376,19.668968,0.0020842666,0.4117736,-0.56992453,72.05665,14.151108,375.1586,1410.606,4.498921,1311.3439,-13.401364,2096.363,-11.147075
0 days 00:00:01.180000,0 days 00:00:01.200000,0.5260381,-10.235126,30.44792,0.0021689786,-0.006112142,13.002414,0.23220588,1.3808695,-2.6604986,70.53653,17.113802,416.66098,1382.0372,2.0881631,1432.3794,-10.691867,2244.536,-14.969411
0 days 00:00:01.190000,0 days 00:00:01.210000,0.41548297,-15.1711855,30.79167,-0.0141949905,-0.0131929545,14.056019,0.4623275,2.3499656,-3.4130971,4.700379,22.520798,444.71414,1328.7422,-2.5797055,1535.514,-14.154637,2490.8665,-20.342793
0 days 00:00:01.200000,0 days 00:00:01.220000,0.36914814,-17.957186,31.383535,-0.029601589,-0.01782358,14.501805,0.69244915,3.3190615,-6.0080757,5.346435,25.213127,451.88892,1241.6736,-6.655255,1552.6318,-15.633504,2536.7493,-24.347776
0 days 00:00:01.210000,0 days 00:00:01.230000,0.34884453,-19.393015,32.34446,-0.054472823,-0.015961668,14.413449,0.69244915,3.3190615,-6.6885924,5.0225444,25.732504,430.55002,1161.1488,-8.450626,1487.7256,-14.941289,2537.8125,-26.034134
0 days 00:00:01.220000,0 days 00:00:01.240000,0.33545184,-18.073263,30.53073,-0.06374189,-0.013624989,14.076478,0.69244915,3.3190615,-6.826542,5.883289,26.082697,424.83963,1089.2305,-8.852283,1422.3512,-12.994184,2452.5215,-27.205177
0 days 00:00:01.230000,0 days 00:00:01.250000,0.31512138,-17.643677,29.310492,-0.060201287,-0.009760912,13.884201,0.69244915,3.3190615,-5.5447974,5.8983006,28.311422,396.05276,1149.5569,-9.645392,1375.1725,-10.081151,2491.737,-29.369072
0 days 00:00:01.240000,0 days 00:00:01.260000,0.30683386,-14.96931,27.150793,-0.044821497,-0.0025770376,13.719961,0.69244915,3.3190615,-5.637086,6.488039,29.226492,379.28256,1295.6942,-73.9389,1327.6707,-72.35521,2513.752,-87.29421
0 days 00:00:01.250000,0 days 00:00:01.270000,0.35859272,-12.802699,30.279127,-0.058192004,0.0030346278,0.0,0.0,0.0,0.0,0.0,0.0,520.7932,1449.7866,-137.64008,1398.265,-136.19817,2638.0178,-144.89343
0 days 00:00:01.260000,0 days 00:00:01.280000,0.38688588,-11.241523,32.369286,-0.065042645,0.00396677,0.0,0.0,0.0,0.0,0.0,0.0,573.36053,1476.9854,-201.0,1417.9642,-201.0,2771.2122,-201.0
0 days 00:00:01.270000,0 days 00:00:01.290000,0.39220485,-10.59806,34.54027,-0.077172495,0.0018631652,0.0,0.0,0.0,0.0,0.0,0.0,629.7116,1369.4501,-201.0,1416.5687,-201.0,2777.0996,-201.0
0 days 00:00:01.280000,0 days 00:00:01.300000,0.3529718,-11.956355,35.067856,-0.07139612,-0.0014564604,0.0,0.0,0.0,0.0,0.0,0.0,667.7714,1287.5962,-201.0,1506.2799,-201.0,2867.9133,-201.0
0 days 00:00:01.290000,0 days 00:00:01.310000,0.34293866,-11.234012,33.15388,-0.061135978,-0.0025283354,0.0,0.0,0.0,0.0,0.0,0.0,625.0583,1460.43,-201.0,1459.0146,-138.72998,2835.2595,-147.49554
0 days 00:00:01.300000,0 days 00:00:01.320000,0.33110502,-12.90855,31.9434,-0.05406319,-0.00865032,38.093372,0.0,0.0,6.6488757,8.335012,28.363111,545.35284,1708.4487,0.0,1403.0718,-76.06368,2784.2097,-88.15107
0 days 00:00:01.310000,0 days 00:00:01.330000,0.3832051,-13.477855,30.167328,-0.0345737,-0.011408643,38.073444,0.0,0.0,7.1854577,11.712188,22.81652,358.50143,1774.9957,0.0,1216.1884,-13.051529,2439.187,-26.655088
0 days 00:00:01.320000,0 days 00:00:01.340000,0.47236142,-14.240762,31.075678,-0.02751677,-0.0138632255,38.05888,0.0,0.0,7.590734,11.132946,14.043129,363.25803,1614.5189,0.0,1229.2134,-12.388667,2126.1128,-18.287401
0 days 00:00:01.330000,0 days 00:00:01.350000,0.5902994,-11.938041,30.251291,-0.018545855,-0.012998473,38.096607,0.03661275,1.4567413,6.8315024,10.589364,11.286695,363.67612,1521.2496,-3.9644551,1255.3724,-12.729496,2004.3756,-14.923024
0 days 00:00:01.340000,0 days 00:00:01.360000,0.6686702,-9.906144,26.937616,-0.02278621,-0.009532387,38.148354,0.027367732,1.4265074,6.0302796,6.37755,11.0425,334.33118,1572.0137,0.0,1222.9437,-13.966484,1978.4777,-13.190593
0 days 00:00:01.350000,0 days 00:00:01.370000,0.7383663,-8.448408,20.984823,-0.017932765,-0.013210599,38.19295,0.010328741,0.959603,5.873278,5.9705715,11.970833,325.92712,1473.0653,0.0,1212.642,-14.937409,2044.0592,-12.326402
0 days 00:00:01.360000,0 days 00:00:01.380000,0.8155106,-7.827601,14.797665,-0.019996125,-0.015878806,38.255566,0.004363093,1.0408183,6.118852,5.770087,15.045451,367.2941,1281.1862,0.0,1259.2648,-16.609833,2080.5042,-14.268271
0 days 00:00:01.370000,0 days 00:00:01.390000,0.87566537,-8.438365,10.792912,0.0009214282,-0.025181504,38.42568,0.002350063,0.99286485,5.733064,5.7676997,14.801106,399.4634,1185.004,0.0,1351.0469,-17.875875,2104.2346,-14.114586
0 days 00:00:01.380000,0 days 00:00:01.400000,0.9728641,-7.8979945,8.705281,-0.00058135827,-0.02947741,38.60464,0.0032085746,0.86956745,5.1686435,10.617963,14.657208,409.1725,1163.6456,0.0,1413.9559,-20.666948,2160.7053,-15.234881
0 days 00:00:01.390000,0 days 00:00:01.410000,0.98482054,-8.055804,7.2529845,0.0066534304,-0.03778066,38.78816,0.0050083846,0.67984074,5.030842,14.991872,14.494792,420.36337,1209.6322,0.0,1508.9567,-22.178154,2147.6782,-16.650152
0 days 00:00:01.400000,0 days 00:00:01.420000,0.89015406,-8.458689,9.032943,-0.023089394,-0.039312713,38.805878,0.012400108,0.83634776,3.7711535,17.16194,16.692007,435.611,1243.3439,0.0,1567.1195,-24.194288,2270.7834,-19.438656
0 days 00:00:01.410000,0 days 00:00:01.430000,0.71039575,-12.658803,14.280998,-0.023825124,-0.041232686,38.821205,0.0162234,1.0822238,3.3158169,15.581385,18.151798,559.865,1302.6523,-101.68492,1729.2797,-83.36517,2652.946,-81.054695
0 days 00:00:01.420000,0 days 00:00:01.440000,0.5888018,-15.131687,19.203806,-0.026991745,-0.036214348,0.0,0.0,0.0,0.0,0.0,0.0,558.10486,1300.5255,-101.68492,1710.4767,-83.889824,2843.3132,-78.130394
0 days 00:00:01.430000,0 days 00:00:01.450000,0.5897493,-15.4129715,18.629087,-0.0067961006,-0.03847045,43.67119,0.0,0.0,2.8354414,26.916641,21.930546,558.3729,1204.007,0.0,1767.3304,-81.1855,2638.973,-77.52667
0 days 00:00:01.440000,0 days 00:00:01.460000,0.64355695,-12.172128,14.625075,-0.0022657134,-0.037135854,43.956264,0.0,0.0,3.068673,29.334734,22.796183,458.31226,1122.5923,0.0,1666.9229,-23.284689,2119.294,-16.846634
0 days 00:00:01.450000,0 days 00:00:01.470000,0.69066924,-12.310044,14.521592,-0.008554663,-0.038301248,44.349792,0.0,0.0,3.8139164,31.48201,22.143631,516.5239,1069.6616,0.0,1806.3247,-22.5642,2179.2698,-17.434053
0 days 00:00:01.460000,0 days 00:00:01.480000,0.69925314,-12.490314,16.217049,-0.012825318,-0.036789477,44.70514,0.007760998,1.3659596,4.273029,32.510494,20.902315,525.91547,1004.8498,0.0,1814.9486,-27.421593,2482.4592,-19.455116
0 days 00:00:01.470000,0 days 00:00:01.490000,0.679854,-12.355945,15.981194,-0.01171251,-0.033029232,44.84201,0.00950152,1.0926818,4.7954144,29.513435,20.089333,568.8486,1043.441,0.0,1938.3926,-29.96875,2812.1218,-22.654457
0 days 00:00:01.480000,0 days 00:00:01.500000,0.6354559,-12.194203,15.254855,-0.0058098123,-0.030808711,44.95602,0.019311197,0.89263296,4.4987445,25.48372,21.310186,593.7365,1260.226,-7.38353,2092.5579,-34.32486,2727.4695,-27.284296
0 days 00:00:01.490000,0 days 00:00:01.510000,0.59493726,-15.1418495,19.052227,0.0034948855,-0.026471237,45.016953,0.023176184,0.93924135,4.2742653,22.800095,21.807295,707.8989,1333.8646,-71.922356,2170.6318,-90.66479,2767.0999,-86.46055
0 days 00:00:01.500000,0 days 00:00:01.520000,0.5381146,-17.132547,24.35243,0.012349055,-0.020546403,0.0,0.0,0.0,0.0,0.0,0.0,620.86774,1438.6865,-67.27607,1907.8877,-81.27996,2588.4822,-83.94926
0 days 00:00:01.510000,0 days 00:00:01.530000,0.4795787,-17.15082,28.24645,0.026335752,-0.017314635,13.764854,0.0,3.476445,-4.3330836,4.7777634,23.857529,506.2103,1340.0905,-64.75883,1515.2108,-71.58744,2551.6477,-81.411125
0 days 00:00:01.520000,0 days 00:00:01.540000,0.42310882,-15.172253,27.429209,0.022307403,-0.014406267,13.211539,0.0,3.476445,-6.1142616,6.2654214,23.621347,352.1497,1469.6691,3.3241231,1236.4529,-6.68,2360.3591,-20.822365
0 days 00:00:01.530000,0 days 00:00:01.550000,0.37276697,-14.213595,26.242203,0.015255175,-0.013573903,12.730312,0.0,3.476445,-8.36364,8.872442,23.7167,361.24277,1474.0553,0.22160058,1230.7554,-7.273669,2312.2083,-20.778389
0 days 00:00:01.540000,0 days 00:00:01.560000,0.34374866,-13.188503,24.878145,0.0036066386,-0.010667595,12.790868,0.0,3.476445,-8.299071,8.996853,22.25399,368.26596,1483.9803,-1.4181476,1236.7091,-8.83516,2261.9846,-20.161255
0 days 00:00:01.550000,0 days 00:00:01.570000,0.31681535,-12.073382,23.661299,-0.008431885,-0.005723501,13.42343,0.0,3.476445,-6.284321,7.636505,21.489359,351.39584,1561.4442,-4.654867,1211.9702,-10.781995,2224.2275,-20.440313
0 days 00:00:01.560000,0 days 00:00:01.580000,0.29886732,-11.260585,24.852018,-0.008669809,-0.005667658,13.881612,0.0,2.975932,-5.623731,5.850075,22.318491,351.85388,1554.1481,-6.643078,1221.293,-12.533248,2332.1174,-21.407545
0 days 00:00:01.570000,0 days 00:00:01.590000,0.2973745,-10.918822,23.684977,-0.012258396,-0.0046589472,13.745899,0.010093581,2.2028978,-8.418202,6.779449,26.383875,555.1543,1462.558,-11.824075,1456.6559,-16.386736,2571.2964,-25.049097
0 days 00:00:01.580000,0 days 00:00:01.600000,0.29187274,-12.66423,23.48993,-0.020177025,-0.0065508797,13.627652,0.010093581,1.4298636,-11.293479,9.163941,29.37853,754.24243,1277.0441,-14.555392,1729.236,-17.954414,2926.3271,-26.025635
0 days 00:00:01.590000,0 days 00:00:01.610000,0.296061,-14.890976,24.106516,-0.041517153,-0.01043333,13.700236,0.0,1.1573427,-11.412987,9.200482,30.558167,774.70996,1182.3782,-13.356872,1779.4979,-19.378088,2948.0544,-27.555962
0 days 00:00:01.600000,0 days 00:00:01.620000,0.27994427,-15.520817,24.53438,-0.040529955,-0.012709348,13.735728,0.0,1.1573427,-8.842267,7.609018,28.733421,592.18134,1165.0508,-11.543312,1577.7299,-18.902803,2700.814,-27.02662
0 days 00:00:01.610000,0 days 00:00:01.630000,0.27663746,-15.979893,28.269423,-0.043801975,-0.016338719,13.742167,0.0,1.1573427,-9.429994,6.2570825,28.388437,443.77444,1247.5509,-11.015317,1392.3356,-21.537153,2507.9685,-29.21138
0 days 00:00:01.620000,0 days 00:00:01.640000,0.2569286,-16.056572,29.124506,-0.039010014,-0.012869987,13.205995,0.0,1.1573427,-10.272805,6.228648,27.846804,445.86746,1351.8052,-76.61292,1387.5088,-82.507034,2454.7559,-86.74979
0 days 00:00:01.630000,0 days 00:00:01.650000,0.24302495,-19.107811,32.804684,-0.06350822,-0.014997487,12.673522,0.0,1.1573427,-9.951213,0.0,0.0,593.98627,1471.8961,-76.734245,1548.1774,-83.796196,2663.1267,-86.06283
0 days 00:00:01.640000,0 days 00:00:01.660000,0.22437769,-21.27448,33.29646,-0.07740911,-0.013101223,12.312404,0.0,1.1573427,-5.997469,7.472429,33.680756,775.4296,1467.8999,-79.20824,1791.4663,-85.60727,2955.1785,-87.49756
0 days 00:00:01.650000,0 days 00:00:01.670000,0.2230366,-21.41877,32.597317,-0.07303872,-0.013100731,12.611201,0.0,1.1573427,-3.4318721,9.466928,33.0757,756.5949,1426.0289,-16.432638,1760.5714,-26.359358,2996.6516,-29.769144
0 days 00:00:01.660000,0 days 00:00:01.680000,0.21786278,-21.04125,32.673817,-0.076407336,-0.014700264,12.968765,0.0,1.635343,-3.2840626,13.7545,33.928486,637.406,1457.4652,-15.64196,1711.5531,-25.116022,2779.0803,-29.822525
0 days 00:00:01.670000,0 days 00:00:01.690000,0.21738599,-19.83751,31.528069,-0.05446747,-0.017158205,13.257469,0.04110146,2.113343,-5.829284,15.868768,33.054028,415.67883,1434.478,-10.135055,1426.9077,-19.07284,2348.1736,-25.956345
0 days 00:00:01.680000,0 days 00:00:01.700000,0.21044718,-20.512005,32.936428,-0.06358238,-0.016242556,13.047008,0.0,2.450718,-8.912656,13.442992,32.68405,381.064,1491.2347,-10.963553,1392.7184,-19.148336,2281.8342,-27.135187
0 days 00:00:01.690000,0 days 00:00:01.710000,0.20432417,-20.799063,32.4548,-0.06340595,-0.013775729,12.94741,0.02633221,2.310093,-9.438205,10.230977,33.67801,516.84,1415.7579,-12.870728,1467.3496,-21.568499,2505.0615,-28.894989
0 days 00:00:01.700000,0 days 00:00:01.720000,0.20288204,-19.987337,33.910038,-0.07024618,-0.010253823,12.851781,0.026332209,2.1694677,-7.097305,9.407128,33.897198,536.53827,1378.977,-13.704701,1476.748,-25.336039,2558.7502,-30.727098
0 days 00:00:01.710000,0 days 00:00:01.730000,0.2053225,-20.93473,32.945267,-0.06772102,-0.011103,13.190959,0.030066997,1.5432345,-3.6808548,74.347595,37.157497,736.1176,1329.7498,-14.676244,1715.6986,-26.313818,2774.9172,-30.341606
0 days 00:00:01.720000,0 days 00:00:01.740000,0.21626043,-21.223465,33.040447,-0.04781327,-0.010363962,13.316444,0.03193439,0.9170013,-2.3224318,75.27979,38.4786,749.5511,1276.2227,-15.355823,1776.1542,-25.396803,2878.7158,-29.480448
0 days 00:00:01.730000,0 days 00:00:01.750000,0.21939687,-23.473549,33.919224,-0.047620595,-0.011164066,13.248726,0.0,0.6673524,-2.513738,75.76901,38.86507,647.3011,1528.8126,-9.866147,1771.4951,-23.82222,2835.3206,-28.99723
0 days 00:00:01.740000,0 days 00:00:01.760000,0.22076027,-21.782867,33.398422,-0.04451114,-0.011769892,12.96242,0.010664815,1.1037214,-1.9028362,14.201488,39.063816,481.97238,1511.1798,-5.682855,1603.5331,-20.944334,2764.7156,-28.71138
0 days 00:00:01.750000,0 days 00:00:01.770000,0.21823235,-22.153448,34.40883,-0.044285942,-0.008030585,12.906461,0.010664815,1.5400906,-1.5820996,15.090578,38.717205,286.18298,1490.8351,-65.50963,1348.1234,-79.12975,2485.2703,-85.54812
0 days 00:00:01.760000,0 days 00:00:01.780000,0.21101362,-21.749872,33.85704,-0.054119248,-0.006530917,13.241099,0.0,1.2902489,-1.9982634,0.0,0.0,585.66064,1230.2222,-135.84114,1575.2836,-139.92747,2749.5916,-143.7791
0 days 00:00:01.770000,0 days 00:00:01.790000,0.20688993,-25.452372,38.07681,-0.0661479,-0.008463827,13.37349,0.032039568,0.9806223,-2.4802434,0.0,0.0,780.1382,1374.9681,-143.1599,1844.3876,-144.87614,2793.1543,-145.73152
0 days 00:00:01.780000,0 days 00:00:01.800000,0.20489822,-29.3043,42.41194,-0.08570748,-0.011137955,13.314702,0.0,0.816582,-4.243669,201.0,40.151825,1048.6031,1500.4064,-143.1599,2173.9963,-144.87614,3154.5906,-145.73152
0 days 00:00:01.790000,0 days 00:00:01.810000,0.20784408,-31.835123,45.365723,-0.095175125,-0.013851225,13.060474,0.11437176,1.938898,-7.6753983,0.0,0.0,1042.4336,1608.9312,-143.1599,2162.2354,-144.87614,3129.9695,-145.73152
0 days 00:00:01.800000,0 days 00:00:01.820000,0.2099594,-31.504862,45.52595,-0.098644435,-0.012170232,13.182229,0.11437176,3.0612137,-13.641269,0.0,0.0,1067.4674,1610.8688,-140.54756,2051.3186,-141.85327,3179.582,-143.95857
0 days 00:00:01.810000,0 days 00:00:01.830000,0.22158508,-33.299717,47.79964,-0.118558146,-0.012673355,13.350583,0.0,4.0379434,-17.292404,11.866875,39.61279,1035.5829,1538.5023,-77.39273,1992.2875,-81.83832,3073.5833,-85.36048
0 days 00:00:01.820000,0 days 00:00:01.840000,0.23311336,-37.12612,50.729153,-0.12488506,-0.01289326,13.425315,0.0,4.0379434,-18.493254,11.866875,39.61279,1055.87,1490.7958,-77.39273,2042.3252,-81.838326,3129.1482,-85.36047
0 days 00:00:01.830000,0 days 00:00:01.850000,0.23769276,-40.482346,53.449467,-0.13844086,-0.014461664,0.0,0.0,0.0,0.0,0.0,0.0,1043.08,1378.1227,-137.84517,2098.6953,-140.98505,3149.677,-142.40192
0 days 00:00:01.840000,0 days 00:00:01.860000,0.22380178,-35.66824,47.763615,-0.11329345,-0.018199364,0.0,0.0,0.0,0.0,0.0,0.0,960.065,1433.7428,-201.0,2062.6777,-201.0,3107.5703,-201.0
0 days 00:00:01.850000,0 days 00:00:01.870000,0.20846486,-30.466385,43.223694,-0.093170546,-0.021389948,0.0,0.0,0.0,0.0,0.0,0.0,957.5246,1494.8949,-141.05664,2093.9128,-142.80717,3164.7764,-142.7719
0 days 00:00:01.860000,0 days 00:00:01.880000,0.2067755,-28.785963,41.075703,-0.086169146,-0.023738122,13.7222,0.0,0.0,-9.672803,9.911813,36.044697,937.082,1610.8164,-141.05664,2016.9279,-142.80717,3070.5286,-142.77191
0 days 00:00:01.870000,0 days 00:00:01.890000,0.21396048,-30.672203,42.397694,-0.098222435,-0.02332628,13.712513,0.0,0.0,-16.00891,0.0,0.0,997.9748,1612.5518,-80.43843,1993.6139,-78.80119,3085.8125,-82.09325
0 days 00:00:01.880000,0 days 00:00:01.900000,0.23091012,-34.447666,46.128475,-0.113897555,-0.016276518,13.6925535,0.0,0.15549444,-20.808386,12.566785,33.296314,1002.69354,1527.4435,-140.38179,1959.6412,-136.99402,3021.9219,-140.32133
0 days 00:00:01.890000,0 days 00:00:01.910000,0.25560868,-35.110004,46.01717,-0.11710262,-0.013422106,17.647966,0.0,0.83284074,-15.170825,0.0,0.0,1033.5106,1388.3248,-81.73405,2004.5846,-76.484245,3132.0964,-85.53071
0 days 00:00:01.900000,0 days 00:00:01.920000,0.28075084,-33.56737,43.653564,-0.11880996,-0.010203511,21.607025,0.50700366,2.0024712,-4.9139514,4.2647185,20.953382,1100.769,1307.0239,-84.14213,1979.7993,-79.50467,3131.5383,-91.00039
0 days 00:00:01.910000,0 days 00:00:01.930000,0.3318117,-23.449257,32.2525,-0.09689337,-0.0073243133,25.718245,0.34267154,3.1721017,1.5225643,3.2086499,19.908152,1107.82,1151.494,-24.624136,1970.1146,-18.64924,3128.694,-34.6424
0 days 00:00:01.920000,0 days 00:00:01.940000,0.31712627,-17.010359,25.485138,-0.08072553,-0.006508608,25.170694,0.0140072815,3.664386,-1.2433772,3.666566,16.121424,848.0415,1215.49,-20.332834,1727.2657,-17.918268,2804.7634,-27.64314
0 days 00:00:01.930000,0 days 00:00:01.950000,0.36020923,-11.1287565,19.779236,-0.067589454,-0.0038268678,24.57991,0.04714133,3.621055,-2.6717806,7.3184114,14.069435,600.5701,1228.1339,-13.3219385,1533.6569,-14.721171,2486.443,-21.338488
0 days 00:00:01.940000,0 days 00:00:01.960000,0.3899866,-12.002914,18.448637,-0.063781045,-0.012474312,23.840317,0.047438662,2.865762,-2.4998934,12.497745,12.861195,387.45676,1349.2437,-5.8603134,1285.0555,-11.045139,2130.7454,-15.011945
0 days 00:00:01.950000,0 days 00:00:01.970000,0.481745,-9.359567,15.974392,-0.04909834,-0.009165729,27.871756,0.047736,2.110469,1.3412329,10.644985,13.922679,398.9475,1392.4674,-2.699029,1271.8534,-8.974231,2093.744,-13.384959
0 days 00:00:01.960000,0 days 00:00:01.980000,0.5207334,-9.731236,15.962875,-0.039730392,-0.011514087,31.934265,0.20007062,1.5632386,4.074213,5.6932435,13.353374,370.86856,1599.5039,0.0,1236.0673,-9.23891,2009.4541,-10.953362
0 days 00:00:01.970000,0 days 00:00:01.990000,0.5414925,-13.5607195,22.871962,-0.046518285,-0.0123382015,35.964054,0.20393832,1.8825693,5.9147243,0.068025984,16.474674,392.3513,1575.2069,3.7600732,1338.7816,-10.3750515,2290.5012,-13.349251
0 days 00:00:01.980000,0 days 00:00:02,0.54373264,-18.712122,28.551641,-0.06406828,-0.01677238,35.930077,0.21657187,2.197595,6.268173,-0.15302856,20.424187,476.85583,1433.646,3.1895037,1497.9193,-11.231221,2592.5984,-17.317299
