,Loudness_sma3,Loudness_sma3,alphaRatio_sma3,alphaRatio_sma3,hammarbergIndex_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope0-500_sma3,slope500-1500_sma3,slope500-1500_sma3,spectralFlux_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc1_sma3,mfcc2_sma3,mfcc2_sma3,mfcc3_sma3,mfcc3_sma3,mfcc4_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz,F3amplitudeLogRelF0_sma3nz
,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other,self,other
744,0.13215597,0.13222745,-21.010939,-21.00667,31.064821,30.997194,-0.037641462,-0.037683368,0.003347136,0.003357887,0.052636858,0.052714337,21.875734,21.979555,19.407036,19.22356,12.063434,12.305829,18.144152,17.821259,,,,,,,,,,,,,602.1577,603.3334,1418.109,1422.1046,,,1666.902,1667.7379,1231.9745,1243.8947,,,2570.7156,2563.5452,1244.355,1247.7056,,
745,0.13360314,0.13367233,-19.596476,-19.59787,29.290436,29.253305,-0.0444486,-0.044443622,0.0074088,0.0073984847,0.052659765,0.052707214,21.416718,21.515215,14.814681,14.658302,14.148801,14.372615,21.824617,21.49317,,,,,,,,,,,,,593.3999,592.63306,1391.4512,1390.6128,,,1595.7233,1595.1166,1096.044,1095.0099,,,2485.7034,2483.549,1124.3094,1120.6378,,
746,0.12893812,0.12901884,-20.549345,-20.557259,30.978617,30.968561,-0.04098434,-0.040942986,0.01076791,0.010689829,0.056840394,0.056874443,22.825708,22.906954,15.94342,15.819984,16.140772,16.374044,23.299911,22.971062,,,,,,,,,,,,,578.386,577.7628,1414.299,1413.2705,,,1587.2594,1587.3683,1070.8802,1069.6036,,,2536.5295,2536.5994,1026.8322,1024.9021,,
747,0.11713201,0.11717931,-23.002213,-23.016195,33.84798,33.865154,-0.046672463,-0.046640694,0.010563582,0.010463256,0.06477659,0.064831145,26.04541,26.133493,17.75527,17.644484,16.462107,16.671673,25.112097,24.802366,,,,,,,,,,,,,576.7218,576.26483,1400.96,1400.8219,,,1594.2422,1594.7692,1051.3087,1051.1587,,,2597.966,2599.4377,1048.812,1049.0531,,
748,0.11502554,0.115048826,-23.21934,-23.239069,35.955597,35.964478,-0.04029432,-0.040308975,0.008246156,0.008134518,0.07115041,0.071279146,27.338074,27.431921,16.369589,16.259089,14.535665,14.761491,21.522438,21.175493,,,,,,,,,,,,,570.99805,569.779,1435.1742,1436.1874,,,1606.3729,1603.6266,1175.7296,1170.9243,,,2654.5637,2657.0574,1047.6115,1043.8114,,
749,0.11281923,0.112837166,-21.751831,-21.77301,34.995182,34.992966,-0.038815018,-0.03886548,0.0054897885,0.0054342337,0.07482136,0.074976906,27.388475,27.4783,13.955822,13.846223,11.766631,11.99546,19.083689,18.744541,,,,,,,,,,,,,773.30316,772.11505,1308.5161,1309.1621,,,1803.2778,1800.4633,1195.0798,1189.3021,,,2805.839,2809.0312,1017.36053,1013.0556,,
750,0.11606842,0.11610145,-22.331533,-22.346083,34.641254,34.63042,-0.03789542,-0.03792293,0.00077811506,0.0005524888,0.07289364,0.07304984,26.85006,26.94478,14.0844755,13.943542,13.194291,13.455342,14.757073,14.370183,,,,,,,,,,,,,1017.9282,1011.1262,1467.0182,1459.4354,,,2057.9033,2052.195,1314.0947,1303.4369,,,3066.763,3066.004,1166.2247,1150.8752,,
751,0.14371783,0.14375973,-17.510328,-17.521517,26.483261,26.491213,-0.02678481,-0.0268396,0.0011442566,0.0009859173,0.07874706,0.07886944,23.405977,23.493093,10.775353,10.637128,18.73088,18.970001,11.309849,10.980649,,,,,,,,,,,,,801.00714,795.20526,1453.5114,1446.7343,,,1822.0497,1819.2686,1131.1542,1126.8965,,,2815.8516,2814.1296,1070.0865,1060.6299,,
752,0.14678162,0.14689429,-18.295122,-18.291397,24.028465,24.036814,-0.03288703,-0.032913044,-0.0011950553,-0.0014369375,0.07228833,0.07239692,22.54798,22.635122,11.345983,11.193988,22.452402,22.66307,10.470469,10.121641,,,,,,,,,,,,,893.4199,887.6331,1570.1744,1561.5269,,,1914.8813,1912.8658,1193.7404,1187.6163,,,2941.3093,2939.1277,1197.288,1187.5073,,
753,0.14509767,0.1452543,-17.575745,-17.570747,23.441767,23.455568,-0.0319927,-0.031975165,0.00061762147,0.0005753509,0.06794021,0.06804197,22.464048,22.542372,9.929328,9.780384,20.339716,20.543665,10.015556,9.664451,,,,,,,,,,,,,770.73785,771.25116,1563.9325,1557.9049,,,1822.8273,1823.1611,1173.9235,1166.7455,,,2759.0977,2761.3167,1089.2067,1085.893,,
754,0.117995836,0.11812522,-22.560236,-22.559265,30.214111,30.260279,-0.04412368,-0.04404795,-0.0009038274,-0.00096929603,0.049991403,0.05007206,26.61467,26.729965,14.887698,14.708054,15.027957,15.282369,14.111183,13.628169,,,,,,,,,,,,,957.522,958.6762,1487.0752,1478.7594,,,2029.972,2032.3936,1172.7711,1165.1588,,,3039.5823,3045.2097,1182.985,1179.3488,,
755,0.11219776,0.112185836,-23.768835,-23.787039,31.584146,31.640867,-0.050139394,-0.050079882,-0.0051716785,-0.0050403965,0.034195118,0.03424632,26.801819,26.966467,17.520584,17.320637,12.914836,13.173775,14.773944,14.299968,,,,,,,,,,,,,856.7292,857.86115,1437.7821,1432.1503,,,1938.1425,1938.9254,1084.0868,1081.295,,,2923.5957,2927.4993,993.5683,989.09393,,
756,0.115983,0.11595581,-20.640799,-20.659266,29.055593,29.0725,-0.03306826,-0.033049263,-0.00714254,-0.006980686,0.04830624,0.04838109,25.461517,25.645874,16.470436,16.26088,8.132085,8.37555,12.411285,12.003605,,,,,,,,,,,,,777.4312,777.64276,1318.0513,1316.6729,,,1901.4723,1903.6805,1747.1836,1750.9873,,,2618.178,2620.1462,1023.285,1019.8464,,
757,0.15415587,0.15413491,-17.997673,-18.01076,26.09829,26.075867,-0.02278476,-0.02279841,-0.019108282,-0.018952716,0.07771022,0.07780952,26.866968,27.05121,11.433602,11.192121,3.9649088,4.2462487,7.9092116,7.536894,,,,,,,,,,,,,646.3942,646.5871,1305.8722,1305.7233,,,1720.3262,1720.4723,2271.9944,2282.1357,,,2223.589,2221.7832,940.2481,937.36456,,
758,0.2030925,0.20316362,-14.618571,-14.62006,24.498192,24.475319,-0.01282122,-0.012830445,-0.020511648,-0.02049265,0.08995157,0.09006136,29.6277,29.783928,2.8557866,2.6225204,0.14722364,0.4402492,5.0217314,4.667059,,,,,,,,,,,,,550.6326,550.53754,1317.9271,1317.3522,,,1638.1786,1638.7631,2185.6375,2193.5916,,,2254.7336,2253.7595,852.639,850.89655,,
759,0.2659253,0.26598713,-13.604874,-13.604842,20.628878,20.628523,-0.02178639,-0.02179266,-0.023024589,-0.023034804,0.093582146,0.093687356,31.618029,31.760147,-3.0717227,-3.302739,3.0960515,3.4124544,3.3857129,3.0059607,,,,,,,,,,,,,562.5495,562.5862,1309.193,1309.5526,,,1619.3468,1619.3119,1834.6879,1842.393,,,2326.2651,2325.393,886.2347,886.16504,,
760,0.3017278,0.30182275,-11.82104,-11.818637,18.487093,18.490435,-0.021808244,-0.021807017,-0.017418085,-0.017414303,0.0810073,0.08109494,30.180079,30.30982,-6.1445885,-6.349966,6.199085,6.4616303,1.6032363,1.2818027,,,,,,,,,,,,,620.1983,620.2214,1282.2689,1282.5184,,,1724.871,1725.4078,1180.2559,1181.9315,,,2662.01,2661.696,722.6363,723.1944,,
761,0.32087538,0.3209575,-10.888652,-10.889122,15.097389,15.099147,-0.012018994,-0.012021008,-0.015266556,-0.015268813,0.08060254,0.080691725,27.622377,27.746874,-7.674652,-7.8712525,8.421691,8.686094,-1.6149632,-1.9446522,,,,,,,,,,,,,589.8067,590.4826,1405.9835,1406.1564,,,1499.3339,1497.6742,1924.6348,1932.2178,,,2265.3015,2264.871,897.79987,897.732,,
762,0.32140312,0.32147178,-11.22519,-11.223853,14.949898,14.94901,-0.008598096,-0.008605651,-0.015925065,-0.015938587,0.07206677,0.07214118,27.124956,27.26706,-9.092076,-9.322631,6.156054,6.479328,-3.201173,-3.5971634,,,,,,,,,,,,,659.28876,659.8903,1360.7472,1361.0077,,,1544.8102,1542.6523,1452.1283,1458.3217,,,2604.8103,2604.8054,668.23663,667.8037,,
763,0.29865786,0.2987099,-13.817768,-13.816547,16.721441,16.70928,-0.006274208,-0.0062791877,-0.010651402,-0.01066403,0.061351407,0.061425414,27.538149,27.68075,-5.867884,-6.098028,4.121469,4.440838,-6.3489475,-6.761625,,,,,,,,,,,,,717.95166,718.55084,1377.791,1378.3154,,,1670.2152,1667.5513,1511.6738,1516.9823,,,2617.7961,2636.0967,2379.0642,2474.4006,,
764,0.2794089,0.27949652,-15.491025,-15.486309,19.762709,19.740076,-0.0109087,-0.010917495,-0.005526781,-0.005541105,0.06655559,0.06661972,27.11355,27.240763,-6.1184387,-6.331527,0.35787407,0.6434352,-9.017928,-9.3843355,,,,,,,,,,,,,745.20264,745.3269,1230.503,1230.7799,,,1953.2662,1952.84,847.2907,846.3986,,,2945.369,2963.4421,2339.7358,2435.612,,
765,0.24552755,0.24561691,-15.36914,-15.365875,21.802736,21.78565,-0.018883985,-0.018863136,0.0025731844,0.0025607848,0.07627819,0.07633329,26.049301,26.187151,-4.038993,-4.254477,-0.3816494,-0.10349681,-7.636252,-7.991504,,,,,,,,,,,,,695.1931,695.0911,1221.4775,1221.0288,,,1949.2081,1948.7192,936.10406,935.4585,,,2933.5251,2951.712,2414.8152,2511.6414,,
766,0.2272761,0.22743076,-12.505998,-12.505806,20.443857,20.45759,-0.01337305,-0.013361108,0.009050836,0.009020659,0.07576201,0.075834624,24.243965,24.390549,-5.4305587,-5.6612535,-0.0984964,0.23152518,-2.0787914,-2.4978871,,,,,,,,,,,,,635.9841,635.93854,1262.6735,1261.5511,,,1834.6074,1834.4266,979.3725,979.21124,,,2927.638,2926.9932,807.2509,807.56934,,
767,0.21107244,0.21120709,-10.057242,-10.06183,18.819143,18.84208,-0.0149906995,-0.01497649,0.0092031555,0.0091824625,0.062418263,0.062494546,24.445349,24.620934,-3.2665246,-3.533245,1.7566972,2.1522238,3.3712645,2.8653927,,,,,,,,,,,,,596.7117,596.37823,1448.5929,1445.6324,,,1617.4838,1617.0165,1262.5266,1260.248,,,2704.9014,2704.2532,907.28467,906.3535,,
768,0.21070826,0.21078767,-10.933723,-10.941689,20.933374,20.957644,-0.016688334,-0.016706496,0.010125849,0.010115626,0.06469046,0.06479252,24.001389,24.16346,-2.534424,-2.7707932,1.5583762,1.9237137,7.4655876,6.996784,,,,,,,,,,,,,636.4742,635.8872,1486.1984,1484.2607,,,1591.9664,1591.3838,1267.122,1265.2611,,,2671.3157,2670.611,887.83234,887.0704,,
769,0.20753504,0.2075305,-12.528038,-12.538829,22.677664,22.689627,-0.03244364,-0.032455325,0.0079112025,0.007908773,0.063990586,0.064078055,23.9765,24.12838,-2.7372847,-2.9456637,3.6015632,3.9273434,11.365993,10.945136,,,,,,,,,,,,,755.64325,754.78644,1399.9117,1398.4506,,,1634.5853,1633.8514,1430.0812,1428.611,,,2695.984,2695.6921,908.1723,907.092,,
770,0.19609423,0.19609237,-13.115623,-13.126485,23.682787,23.697485,-0.034867764,-0.034890804,0.008784327,0.008787998,0.09113023,0.09124591,22.174368,22.298645,-1.2141583,-1.3825525,6.036785,6.306608,14.514553,14.180665,,,,,,,,,,,,,940.1268,939.264,1193.9716,1193.7217,,,1918.9281,1917.8701,1180.6328,1180.8011,,,2968.42,2968.5413,772.2715,771.87695,,
771,0.19027728,0.19035113,-11.507854,-11.513229,21.17491,21.183304,-0.025522145,-0.025539374,0.011065453,0.011051004,0.07290232,0.07301235,22.566946,22.70266,-0.37621102,-0.58028716,6.6686745,6.9661307,15.847275,15.502017,,,,,,,,,,,,,844.8425,844.45557,1360.107,1357.4404,,,1755.3755,1754.3434,1330.5779,1328.212,,,2752.0146,2751.781,951.16,947.31964,,
772,0.17500035,0.17507426,-9.981032,-9.985525,19.616304,19.629398,-0.016009208,-0.016018571,0.012425547,0.01242366,0.07308244,0.07320333,21.307426,21.456152,0.963628,0.74556446,6.6149764,6.9073677,15.0767355,14.751923,,,,,,,,,,,,,834.06274,833.5142,1426.6187,1422.9277,,,1768.1787,1767.4727,1192.5083,1189.548,,,2800.2942,2800.008,835.05615,831.80536,,
773,0.17442013,0.17449296,-10.5587015,-10.560891,18.975477,18.991722,-0.015255332,-0.015282837,0.013777796,0.013767549,0.050687592,0.050800025,23.257124,23.422888,1.3515271,1.1012369,4.3827376,4.717318,15.382777,14.989869,,,,,,,,,,,,,608.16473,608.00806,1559.1735,1557.7451,,,1497.708,1498.0072,1250.6893,1249.5306,,,2526.6223,2527.304,972.6467,971.5459,,
774,0.16729723,0.16731204,-11.145519,-11.150528,20.67867,20.711273,-0.03401135,-0.034064595,0.018486878,0.018523877,0.045422804,0.045513105,23.153763,23.31492,2.4555202,2.214084,3.794014,4.125191,17.130285,16.730509,,,,,,,,,,,,,778.82196,778.78687,1335.1869,1336.1412,,,1707.9349,1708.5619,1136.3942,1137.9601,,,2751.1152,2752.0105,915.8836,918.35645,,
775,0.17156468,0.17156404,-12.232399,-12.234893,22.66768,22.698473,-0.04634911,-0.04640585,0.017013384,0.017065775,0.04411583,0.04418773,25.159384,25.33979,3.3474414,3.051604,2.6640985,3.0885417,17.478502,16.972328,,,,,,,,,,,,,757.56464,757.6706,1243.827,1245.4962,,,1690.0026,1690.1984,1137.6903,1140.1771,,,2726.931,2727.2332,962.15234,965.539,,
776,0.16713822,0.16704403,-12.019816,-12.029571,23.757788,23.800188,-0.041327577,-0.041372526,0.017320352,0.017391087,0.05279656,0.052851927,25.646006,25.868177,3.9873798,3.6621456,2.8515213,3.3266706,15.605087,15.006447,,,,,,,,,,,,,995.45807,995.7307,1153.8842,1154.4655,,,1983.9147,1984.7269,1130.5537,1135.2406,,,3010.5176,3009.5916,792.0754,795.5275,,
777,0.16018488,0.16010806,-13.42689,-13.436516,26.59082,26.625748,-0.029488228,-0.029518753,0.00691615,0.0069665858,0.06189837,0.06197803,26.273119,26.490076,5.425842,5.121633,4.540272,4.9848194,12.736142,12.160095,,,,,,,,,,,,,836.4274,837.2774,1511.8873,1511.6553,,,1810.1163,1811.4033,1302.2461,1303.434,,,2969.9807,2969.6746,714.8129,713.291,,
778,0.15135229,0.15133433,-14.648178,-14.651288,27.701086,27.715279,-0.023931682,-0.023966372,0.0051620486,0.005178115,0.06249195,0.06258426,25.766016,25.96614,5.1547017,4.8642435,5.9313645,6.3201294,14.425746,13.917565,,,,,,,,,,,,,854.94867,856.3742,1668.9645,1669.9492,,,1746.5094,1748.1713,1373.5714,1376.4805,,,2918.8,2918.0557,785.5247,786.20654,,
779,0.1497864,0.1498123,-15.672063,-15.669732,29.272774,29.270613,-0.04127805,-0.041355018,0.003278884,0.0032793188,0.062346835,0.062466215,25.758204,25.937897,5.876737,5.592258,4.2008734,4.5464616,15.454085,15.066238,,,,,,,,,,,,,598.4036,599.22107,1828.5791,1830.7705,,,1408.353,1408.9515,1406.1093,1406.1747,,,2584.7556,2584.6846,933.89777,934.3366,,
780,0.14583327,0.14582914,-14.388753,-14.38342,28.394821,28.402266,-0.04172659,-0.04179776,0.0061103567,0.006111109,0.061518233,0.06162886,24.78948,24.983025,5.512979,5.213382,0.97617817,1.3196082,16.300339,15.911849,,,,,,,,,,,,,621.0053,620.24994,1726.4362,1727.9523,,,1393.2133,1392.0365,1373.5231,1374.3302,,,2565.5706,2567.331,1043.2198,1051.7457,,
781,0.14333625,0.14329055,-14.23529,-14.238438,28.160522,28.16424,-0.046913322,-0.04696485,0.008135859,0.008146436,0.065808855,0.06593216,25.15442,25.338625,7.592108,7.3426285,-0.33983865,-0.042635124,17.11293,16.775434,,,,,,,,,,,,,682.33234,680.2511,1661.6752,1662.236,,,1390.543,1393.2323,1794.9463,1786.4579,,,2565.8826,2571.0664,1163.6503,1172.03,,
782,0.13929148,0.13926946,-13.762614,-13.766078,27.354385,27.356417,-0.03783937,-0.037859026,0.008621232,0.008680596,0.05687545,0.056960206,24.141716,24.328455,5.8642106,5.610293,3.0108814,3.3327572,15.541813,15.174573,,,,,,,,,,,,,707.6009,705.70166,1532.6328,1531.3512,,,1440.3258,1442.7367,1721.3749,1711.7906,,,2629.3018,2633.3108,1151.7755,1156.0757,,
783,0.14004306,0.14010556,-14.057593,-14.060435,25.315653,25.29054,-0.035083238,-0.03504249,0.011271355,0.011296886,0.04701364,0.047089953,24.66384,24.83021,5.51614,5.289858,5.9469132,6.21794,15.301866,14.983837,,,,,,,,,,,,,662.507,660.7568,1497.2601,1505.0072,,,1450.8867,1455.0492,1655.8698,1653.7114,,,2498.6877,2490.9417,1412.5995,1432.3756,,
784,0.14228244,0.14233856,-14.524173,-14.521721,25.21713,25.204605,-0.034073588,-0.034037348,0.00889239,0.008925712,0.049927574,0.04999389,24.411669,24.589762,4.6663213,4.404136,7.684015,7.988016,15.390298,15.029109,,,,,,,,,,,,,590.5286,589.21277,1426.4603,1433.9635,,,1508.9642,1508.8724,1148.2697,1152.0297,,,2524.2207,2514.1113,1261.3431,1277.4353,,
785,0.1455131,0.1455443,-15.553307,-15.547147,25.899271,25.885681,-0.032390665,-0.03234457,0.00899202,0.009013213,0.0471902,0.04726641,25.95893,26.128937,6.5455685,6.2994843,6.475632,6.7394977,19.384745,19.027985,,,,,,,,,,,,,779.1368,778.1108,1428.2075,1435.5477,,,1691.1094,1691.5078,1241.847,1246.054,,,2702.4119,2693.7908,1266.4408,1285.5531,,
786,0.15039188,0.15037958,-17.730429,-17.723585,28.693956,28.698973,-0.03836566,-0.038380012,0.0043196185,0.004401651,0.05916648,0.059250325,27.324661,27.498274,8.222278,7.967249,7.1088624,7.381266,18.640757,18.266752,,,,,,,,,,,,,1049.4263,1046.2861,1437.671,1430.0524,,,1743.293,1749.8394,1759.161,1771.5795,,,2781.509,2780.3743,1034.0846,1032.3955,,
787,0.14817946,0.14822207,-16.95762,-16.958368,29.161371,29.185455,-0.021276513,-0.021299833,0.0022343714,0.0023317162,0.06539661,0.06549196,27.800024,27.940964,9.358861,9.138794,3.9325094,4.225578,14.650571,14.265701,,,,,,,,,,,,,858.4861,855.8732,1559.473,1549.561,,,1553.3082,1561.3607,1859.5006,1869.9067,,,2498.1248,2499.6104,1187.7257,1188.0696,,
788,0.15124749,0.1512903,-15.457977,-15.464437,28.03515,28.080847,-0.017762383,-0.017779477,6.731844e-05,0.00013047254,0.06396432,0.06405566,27.245382,27.397482,8.224869,7.9891105,0.98100734,1.3255817,11.491811,11.063909,,,,,,,,,,,,,700.29877,700.15936,1742.705,1743.3766,,,1371.3905,1381.2899,2101.3547,2134.6907,,,2241.263,2239.5676,1365.0729,1372.9604,,
789,0.15327467,0.15330763,-14.571271,-14.581792,28.278479,28.305466,-0.014784749,-0.014783665,0.0046182885,0.004628202,0.06579151,0.06587466,27.16967,27.309042,8.260505,8.042813,-1.328964,-0.9766806,12.597443,12.194374,,,,,,,,,,,,,666.5896,669.2427,1511.8643,1519.4316,,,1726.5062,1729.0023,1501.916,1522.6982,,,2691.9011,2691.7803,1567.2758,1578.5824,,
790,0.15576868,0.15575223,-16.197111,-16.202944,28.4624,28.488684,-0.038134124,-0.03817592,0.008219232,0.00819734,0.059205513,0.05929471,26.292917,26.439028,7.8182397,7.608458,0.49143854,0.7650695,16.98173,16.63381,,,,,,,,,,,,,863.18585,865.78534,1363.95,1374.501,,,1939.3545,1940.8169,1406.0143,1430.9547,,,3011.1428,3008.6614,1487.3999,1497.5485,,
791,0.1560608,0.1560964,-15.658859,-15.652057,28.290861,28.299055,-0.038931925,-0.038960222,0.012688796,0.0126924785,0.08498313,0.08509582,24.492249,24.623812,8.939128,8.741559,0.7382257,0.9489601,20.849863,20.565712,,,,,,,,,,,,,816.2068,816.45435,1245.9467,1245.1924,,,1910.2994,1910.0582,1092.7411,1094.0076,,,3050.9675,3051.4568,1276.9419,1278.189,,
792,0.16086249,0.16094203,-15.250403,-15.239549,27.77712,27.828203,-0.036188904,-0.03622523,0.009687842,0.009711703,0.07715776,0.077270366,23.819815,23.961182,9.603291,9.360282,1.3975778,1.6942544,20.742258,20.3268,,,,,,,,,,,,,522.68146,515.46246,1558.2119,1569.5028,,,1452.7474,1452.5928,1232.7589,1236.8507,,,2427.451,2427.3665,1142.3145,1149.3849,,
793,0.16726232,0.16738047,-12.712611,-12.695647,25.262785,25.29863,-0.01589085,-0.01590482,0.012505688,0.012565094,0.0669818,0.06706462,23.800652,23.970797,9.723544,9.423778,0.37171593,0.7428921,18.205149,17.714006,,,,,,,,,,,,,557.573,549.1143,1652.143,1662.9209,,,1492.6246,1490.9819,1349.6971,1354.0337,,,2458.5576,2456.5764,1091.5659,1100.0533,,
794,0.17133765,0.17138785,-13.806168,-13.799899,25.976526,26.01113,-0.019311542,-0.019320976,0.009524194,0.009616944,0.043843973,0.043904822,25.268105,25.456696,9.8981695,9.571492,2.984785,3.4316509,14.762197,14.208503,,,,,,,,,,,,,753.9427,745.1819,1474.0946,1485.5624,,,1740.3428,1738.5831,1299.7997,1304.1808,,,2704.8992,2702.1833,1111.5214,1120.2927,,
795,0.16741686,0.16739078,-14.681881,-14.682658,26.743765,26.760393,-0.01989605,-0.019913321,0.009461239,0.009542503,0.044200093,0.044256642,25.771242,25.955713,9.940944,9.659728,4.3600273,4.7380996,15.08204,14.609852,,,,,,,,,,,,,1022.56146,1021.46735,1153.9319,1153.2865,,,1952.893,1951.5387,1238.9017,1240.0726,,,2997.3447,2995.6238,854.4947,854.6528,,
796,0.16334142,0.16333093,-16.42801,-16.42642,28.494751,28.515669,-0.031442318,-0.031484146,0.0019836947,0.0020844552,0.049474392,0.04953252,26.253128,26.418646,9.621139,9.353483,6.316358,6.667464,15.027461,14.616391,,,,,,,,,,,,,809.6779,809.52936,1252.3407,1251.7555,,,1802.4662,1801.6132,1205.0479,1205.1217,,,2874.864,2873.6172,957.5039,957.00684,,
797,0.15932278,0.15930474,-17.686295,-17.684248,29.832405,29.847763,-0.04262188,-0.042683512,0.0044718836,0.004528542,0.056868594,0.05692974,26.52639,26.668016,9.342228,9.132782,5.7679477,6.0094543,18.619577,18.281279,,,,,,,,,,,,,841.5329,841.21466,1260.3049,1259.8947,,,1825.2194,1823.5747,1304.5021,1304.5261,,,2939.9114,2939.1396,949.9329,947.59503,,
798,0.15911508,0.1591581,-16.358225,-16.35116,29.564947,29.556433,-0.03827323,-0.03831888,0.0070923646,0.0071310326,0.06414356,0.06422112,26.789854,26.941854,7.778548,7.5313334,3.7765467,4.0649605,18.647757,18.239704,,,,,,,,,,,,,619.3542,619.0492,1382.5997,1381.9242,,,1651.0983,1649.6302,1196.1725,1195.3116,,,2768.5188,2767.2903,1057.9493,1056.6376,,
799,0.15897502,0.15899779,-15.496883,-15.498054,30.51837,30.526365,-0.03303949,-0.033055816,0.009084402,0.009057695,0.06010219,0.060197353,27.356209,27.510931,8.464271,8.235085,1.0566672,1.3332151,16.16654,15.770297,,,,,,,,,,,,,622.5486,621.1148,1464.621,1455.6016,,,1600.1674,1598.6094,1223.0054,1219.3712,,,2716.864,2716.7136,967.9284,965.56866,,
800,0.15178816,0.15183693,-13.978645,-13.984681,29.84018,29.843277,-0.019890506,-0.019943545,0.0044507887,0.0043985103,0.055024516,0.055121243,27.21375,27.372171,7.7765145,7.515596,-0.86130023,-0.4927762,11.550681,11.096019,,,,,,,,,,,,,540.1258,539.06177,1561.4645,1548.1973,,,1461.979,1461.3052,1162.4325,1155.1365,,,2533.466,2533.368,899.53937,894.8461,,
801,0.14699827,0.14703362,-13.802528,-13.815907,28.093836,28.129644,-0.013347088,-0.013395351,0.0010607581,0.0010246523,0.045029406,0.045143794,26.576271,26.710947,7.323993,7.1114106,0.11023307,0.4463795,10.051705,9.649434,,,,,,,,,,,,,568.62714,567.36835,1561.9122,1549.2065,,,1465.8799,1464.9274,1281.2712,1274.5486,,,2477.2285,2476.7058,929.33856,925.78595,,
802,0.14328788,0.14328553,-14.702835,-14.725285,26.97304,27.005096,-0.013356759,-0.013394132,0.00064823235,0.0006183839,0.045999974,0.046098966,26.780266,26.897745,7.3018565,7.142698,3.837949,4.145367,11.694535,11.258662,,,,,,,,,,,,,696.51904,696.3179,1398.9154,1394.1763,,,1589.229,1589.0648,1156.153,1151.2169,,,2552.6333,2552.8694,920.0181,916.5401,,
803,0.14208728,0.14203389,-17.857767,-17.877459,28.003942,28.04283,-0.022124708,-0.022118425,0.0014079384,0.0014138458,0.05265024,0.05273896,27.298159,27.410986,10.801785,10.694415,6.523485,6.7081466,15.254697,14.955085,,,,,,,,,,,,,818.9837,817.83624,1489.9908,1486.628,,,1759.5988,1758.9362,1290.3339,1285.5394,,,2917.4583,2915.8577,1081.9432,1075.3829,,
804,0.1398518,0.1397592,-19.957726,-19.973146,30.412024,30.399393,-0.03825107,-0.038260978,0.0031598099,0.003134464,0.06369936,0.06375139,26.94525,27.099146,14.2055025,14.021937,6.9023185,7.132103,19.885963,19.56415,,,,,,,,,,,,,712.94904,704.80817,1644.5914,1645.4777,,,1716.9092,1715.5166,1263.6016,1259.3828,,,2874.4036,2872.3665,1098.4427,1090.6635,,
805,0.14082915,0.14075696,-19.13324,-19.143778,32.228237,32.186687,-0.033198483,-0.03321698,0.0070858137,0.0070585352,0.06946087,0.069507845,26.672386,26.829117,14.084508,13.880288,3.790631,4.0322146,21.545431,21.24256,,,,,,,,,,,,,808.076,800.28595,1632.9419,1633.4453,,,1814.1459,1813.2377,1379.2716,1372.9828,,,2950.9211,2949.243,1064.4406,1055.8566,,
806,0.14111283,0.14121674,-17.730978,-17.727095,32.11541,32.071453,-0.029610345,-0.02962564,0.0060241795,0.006006177,0.06688543,0.06696773,26.899948,27.023605,12.647969,12.419968,4.374551,4.659634,19.47961,19.123295,,,,,,,,,,,,,568.95654,561.7847,1624.2687,1627.1859,,,1591.6625,1589.9806,1330.6449,1326.7208,,,2657.999,2657.6365,1005.91864,998.7591,,
807,0.13648236,0.13659412,-17.198816,-17.19611,31.323507,31.315733,-0.01670712,-0.016767945,0.0039212853,0.0039543216,0.057561312,0.05765127,27.875448,27.982132,10.493655,10.295062,5.5442185,5.8247256,15.486011,15.142453,,,,,,,,,,,,,656.9664,656.6174,1473.8643,1475.1211,,,1664.7104,1664.1675,1293.0616,1290.6366,,,2822.1465,2823.1543,953.3132,949.8206,,
