file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.900000,0 days 00:00:01.920000,0.28075084,-33.56737,43.653564,-0.11880996,-0.010203479,1.215887,25.87564,10.766356,24.315035,28.263968,21.607027,0.50700366,2.0024712,-4.913958,4.264718,20.953382,1100.9432,1307.4816,-84.14213,1980.0176,1325.0598,-79.50467,3131.9436,1117.6156,-91.00039
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.910000,0 days 00:00:01.930000,0.3318117,-23.449257,32.252495,-0.09689337,-0.007324282,1.0162477,26.674889,1.1208283,22.981821,31.544807,25.718245,0.34267154,3.1721017,1.5225636,3.2086494,19.908154,1107.9142,1151.8064,-24.624136,1970.1699,1233.6163,-18.649237,3128.8694,995.71533,-34.6424
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.920000,0 days 00:00:01.940000,0.31712627,-17.010359,25.485138,-0.08072553,-0.0065085865,0.9336416,27.289373,-0.7111675,17.985704,27.786848,25.170694,0.0140072815,3.664386,-1.2433776,3.6665661,16.121428,848.2556,1214.9913,-20.332834,1727.3402,1167.5632,-17.918268,2804.8496,942.9536,-27.64314
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.930000,0 days 00:00:01.950000,0.36020923,-11.1287565,19.779236,-0.06758945,-0.003826868,0.4894514,29.75663,-6.7849107,11.963351,24.899817,24.57991,0.04714133,3.621055,-2.6717808,7.3184114,14.069436,600.7814,1227.5713,-13.32194,1533.7081,1028.5826,-14.721171,2486.4504,851.8886,-21.338488
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.940000,0 days 00:00:01.960000,0.3899866,-12.002914,18.448633,-0.063781045,-0.012474313,0.17838748,31.993881,-6.3414903,7.049177,18.8374,23.840315,0.047438662,2.8657618,-2.499894,12.497745,12.861195,387.65002,1348.586,-5.8603134,1285.0691,1092.5215,-11.045138,2130.7676,872.84784,-15.011943
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.950000,0 days 00:00:01.970000,0.481745,-9.359567,15.974391,-0.04909833,-0.00916573,0.22413981,33.97168,-11.737565,6.4270177,15.489209,27.87175,0.047736,2.1104686,1.3412327,10.644986,13.922679,399.11642,1391.7999,-2.6990287,1271.8978,1163.3936,-8.974231,2093.8225,933.4175,-13.384959
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.960000,0 days 00:00:01.980000,0.5207334,-9.731236,15.962875,-0.039730392,-0.011514089,0.21513884,35.851818,-10.338644,7.3899918,11.7130165,31.93426,0.20007062,1.563238,4.0742126,5.6932435,13.353374,371.0087,1599.0582,0.0,1236.0459,1370.5723,-9.23891,2009.5013,1014.8903,-10.953362
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.970000,0 days 00:00:01.990000,0.5414925,-13.560719,22.871962,-0.046518285,-0.0123382015,0.65240985,36.70418,-10.939079,8.930234,8.93901,35.96405,0.20393832,1.882569,5.914726,0.06802559,16.474672,392.5048,1574.8691,3.7600727,1338.7946,1255.6852,-10.375052,2290.5562,929.6372,-13.349251
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.980000,0 days 00:00:02,0.5437327,-18.712122,28.551641,-0.06406828,-0.01677238,0.63307136,37.932384,-9.60175,7.5502725,7.1208615,35.930073,0.21657187,2.197595,6.2681746,-0.15302896,20.424187,476.82413,1433.8545,3.1895034,1497.8467,1129.9227,-11.231221,2592.5945,755.61176,-17.317299
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:01.990000,0 days 00:00:02.010000,0.5351918,-22.050653,33.834183,-0.07345115,-0.021738237,0.8837898,38.20814,-7.4074845,5.8437753,6.2438216,35.876534,0.028235363,2.189373,7.415842,-0.0706923,23.836365,532.2059,1211.432,2.7355742,1651.0111,806.07544,-13.013912,2949.034,540.20557,-21.69407
