file,start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3amplitudeLogRelF0_sma3nz
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.710000,0 days 00:00:00.730000,0.24373634,-15.6260605,22.580057,-0.019514602,-0.002068858,37.02914,0.0,0.0,6.787253,11.0407505,16.069794,695.3156,1452.5,-75.96027,1663.2418,-89.75332,2754.3633,-82.89129
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.720000,0 days 00:00:00.740000,0.2902405,-15.515625,19.529337,-0.019747397,-0.008809089,37.008194,0.0,0.0,7.911261,11.382695,18.074942,768.7446,2010.1372,-20.726645,1605.733,-34.045017,2452.8398,-25.247187
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.730000,0 days 00:00:00.750000,0.3167421,-17.50132,21.045517,-0.010754426,-0.016251016,36.954853,0.05782608,3.4329805,9.566714,12.096822,21.949646,850.0339,1975.097,-23.942701,1803.1774,-31.062103,2617.795,-28.045507
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.740000,0 days 00:00:00.760000,0.33009854,-20.286592,23.490278,-0.008829935,-0.021871455,36.913,0.04844607,2.467498,9.873895,12.370369,25.437323,778.68744,2013.5424,-23.428596,1815.2666,-30.56012,2616.5178,-30.74553
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.750000,0 days 00:00:00.770000,0.33941236,-22.879335,26.293861,0.0023796812,-0.026875965,36.8803,0.04969086,0.7844398,9.192939,11.156226,29.46936,674.47754,1348.3448,-15.934562,1917.3296,-27.230555,2790.0662,-34.247696
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.760000,0 days 00:00:00.780000,0.34157205,-23.490128,26.742094,0.0034311006,-0.025861153,36.836933,0.034371793,0.5481828,7.335404,7.952936,28.681183,695.2085,1320.455,-12.244777,1899.9039,-23.896988,2807.6072,-32.973022
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.770000,0 days 00:00:00.790000,0.33457074,-24.238874,27.409409,0.007727178,-0.02315875,36.749146,0.038285267,0.4423119,5.3301253,3.2488525,29.114044,633.20306,1277.3347,-7.72331,1811.3617,-22.184525,2763.6934,-32.940144
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.780000,0 days 00:00:00.800000,0.4038373,-21.447786,24.734583,0.005418733,-0.027891567,36.404625,0.029155642,0.5941058,4.368608,-2.5195858,16.631464,532.8822,1252.4049,-5.943737,1738.0835,-15.626353,2403.116,-21.486046
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.790000,0 days 00:00:00.810000,0.5619002,-16.813484,19.774874,0.005788425,-0.0328065,36.06464,0.021027328,1.08879,5.322909,-6.2805,7.0283027,439.62314,1269.3107,-5.3592763,1599.1543,-10.622276,2156.2803,-12.387578
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.800000,0 days 00:00:00.820000,0.74995685,-10.926532,13.981366,0.0020395091,-0.038186934,35.757057,0.016220918,1.6184767,6.658043,-7.6104016,-5.119881,466.07266,1207.3871,-4.989434,1607.5874,-1.2881794,2061.7324,0.13044755
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.810000,0 days 00:00:00.830000,0.88925934,-7.433804,12.846517,0.0036955893,-0.02862244,35.683613,0.01569336,1.5942245,7.3400016,-5.833458,-6.0877495,473.70703,1125.0815,-2.1432965,1577.4283,2.7899525,2202.8752,3.944453
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.820000,0 days 00:00:00.840000,0.9371602,-5.3719482,13.995361,0.014319617,-0.021321094,35.624847,0.013436659,1.2721801,7.7172813,-3.2464392,-7.1060486,472.12405,1137.0037,1.3183503,1649.1835,8.688525,2181.7507,8.424399
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.830000,0 days 00:00:00.850000,0.92351454,-3.7125416,15.510574,0.0057112337,-0.009809307,35.587276,0.004708014,0.9806742,8.100719,-0.46991405,-2.537216,476.32446,1135.9778,2.7032402,1615.3066,10.536625,2284.4895,5.2404556
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.840000,0 days 00:00:00.860000,0.8683934,-1.7330881,15.980771,-0.0010839361,-0.0035570536,35.57153,0.0031584927,1.2849236,8.355596,1.3749484,4.1104846,474.40555,1078.6514,1.8448147,1564.8617,8.75918,2353.6873,-2.2656696
sample_audio/wav/first_ten_Sample_HV_Clip.wav,0 days 00:00:00.850000,0 days 00:00:00.870000,0.7814403,-0.36990488,15.980175,-0.016083838,0.008244784,35.58381,0.0028491104,0.99547094,7.8664947,1.4939712,13.178258,498.51096,994.18536,-0.8419008,1510.1836,3.277439,2518.9778,-14.02016
