start,end,Loudness_sma3,alphaRatio_sma3,hammarbergIndex_sma3,slope0-500_sma3,slope500-1500_sma3,spectralFlux_sma3,mfcc1_sma3,mfcc2_sma3,mfcc3_sma3,mfcc4_sma3,F0semitoneFrom27.5Hz_sma3nz,jitterLocal_sma3nz,shimmerLocaldB_sma3nz,HNRdBACF_sma3nz,logRelF0-H1-H2_sma3nz,logRelF0-H1-A3_sma3nz,F1frequency_sma3nz,F1bandwidth_sma3nz,F1amplitudeLogRelF0_sma3nz,F2frequency_sma3nz,F2bandwidth_sma3nz,F2amplitudeLogRelF0_sma3nz,F3frequency_sma3nz,F3bandwidth_sma3nz,F3amplitudeLogRelF0_sma3nz
0 days 00:00:08.560000,0 days 00:00:08.580000,0.21707125,-17.370401,27.792452,-0.024631487,0.0048775184,0.078331776,29.873652,13.443255,4.365134,17.714256,0.0,0.0,0.0,0.0,0.0,0.0,648.88983,1416.5521,-201.0,1691.6454,1227.2037,-201.0,2557.1846,1176.2373,-201.0
0 days 00:00:08.570000,0 days 00:00:08.590000,0.20215547,-15.487203,25.313326,-0.021053473,0.009496824,0.07268491,27.32419,11.535755,3.9224043,15.895412,0.0,0.0,0.0,0.0,0.0,0.0,625.5355,1491.9102,-201.0,1597.7915,1272.994,-201.0,2438.8132,1077.247,-201.0
0 days 00:00:08.580000,0 days 00:00:08.600000,0.19833715,-15.232979,25.211176,-0.018813536,0.0061457776,0.08339688,26.35436,11.185116,2.8341503,16.511078,0.0,0.0,0.0,0.0,0.0,0.0,615.2944,1523.3041,-133.89137,1581.4757,1398.8481,-135.44586,2395.7207,1001.3045,-143.06017
0 days 00:00:08.590000,0 days 00:00:08.610000,0.19261779,-13.325629,23.053099,-0.01076698,0.0068971273,0.08811053,25.010965,7.616447,5.4147325,17.656775,32.598614,0.0,3.8631217,2.0397398,-8.227203,24.488716,860.5987,1523.9877,-68.65342,1819.3086,1375.8701,-66.69817,2716.8542,898.64996,-81.81378
0 days 00:00:08.600000,0 days 00:00:08.620000,0.2668761,-11.157639,19.412401,-0.00811676,0.0043392503,0.11893328,27.83492,3.760327,2.302553,18.987207,32.49506,0.0,3.8631217,2.2262676,-8.851571,15.453916,894.43085,1507.3268,-1.0972099,1845.3431,1388.8124,0.5708851,2720.7153,988.8648,-13.385685
0 days 00:00:08.610000,0 days 00:00:08.630000,0.45078814,-7.339191,14.278896,0.017282763,0.00027468955,0.2386167,30.786158,-7.519712,-2.5296388,14.105148,32.3157,0.0,3.9773407,3.1332715,-10.010865,3.0372207,552.43085,1524.0898,-1.8087425,1483.1698,1103.3597,0.9980819,2450.408,861.3482,-2.282767
0 days 00:00:08.620000,0 days 00:00:08.640000,0.67368287,-4.4861283,13.353775,0.023460919,-0.008455765,0.32343125,32.84902,-16.43889,-9.292861,8.396658,32.21388,0.026260374,3.8839672,4.780203,-11.099126,-8.224397,254.18315,1546.6694,0.0,1249.4835,1077.7406,-2.1250353,2108.2556,938.2393,5.5673537
0 days 00:00:08.630000,0 days 00:00:08.650000,0.8493473,-2.795431,12.254929,0.025043575,-0.02014376,0.37801313,32.195507,-24.112158,-7.9244103,4.1544223,32.17256,0.024149718,3.0369663,6.5464935,-12.530448,-11.92232,274.10214,1313.1495,0.0,1277.2731,929.1028,-1.2842135,2107.9868,763.20404,6.225956
0 days 00:00:08.640000,0 days 00:00:08.660000,0.91144496,-2.226372,11.082492,0.0050424756,-0.026048906,0.33869764,29.375114,-28.248041,-5.5006447,2.4110982,32.16357,0.008340673,1.8992156,7.5543427,-14.541827,-13.139335,333.8284,1158.8081,-7.3280926,1321.5951,873.6863,-1.316796,2152.122,768.98126,6.013803
0 days 00:00:08.650000,0 days 00:00:08.670000,0.9330748,-3.2704685,8.970792,-0.00013611799,-0.029755682,0.32755318,27.666994,-31.098577,1.9938632,-3.4799454,32.172977,0.0075144577,0.84668046,7.6765924,-16.291739,-12.185719,395.0394,994.8083,-7.0157895,1373.891,800.5656,-3.2281446,2201.0818,760.128,5.169928
0 days 00:00:08.660000,0 days 00:00:08.680000,0.91658336,-4.796282,9.447673,0.00496806,-0.03151742,0.28290412,24.844229,-31.060122,7.8946304,-12.150253,32.207546,0.00096506975,0.5993691,6.7726264,-16.399529,-9.461532,388.25427,980.52277,-5.4066277,1419.2201,753.21094,-8.770736,2252.9329,818.3703,4.0549035
0 days 00:00:08.670000,0 days 00:00:08.690000,0.9074239,-4.846008,7.571099,0.009040177,-0.036914695,0.24693613,23.384253,-27.169312,17.624184,-19.878267,32.32709,0.0016650171,0.60485053,5.286119,-13.688203,-4.6181455,395.55972,951.1397,-2.2284174,1472.6097,686.1502,-13.084984,2291.72,878.9082,2.3897278
0 days 00:00:08.680000,0 days 00:00:08.700000,0.87788945,-4.6181746,6.2771297,0.008835639,-0.040509153,0.22193487,21.940306,-22.50757,24.515257,-25.790825,32.610615,0.0023028601,0.548378,4.2061973,-9.147862,1.594997,405.4158,994.11035,1.8541049,1533.3062,693.10724,-15.031235,2360.1184,987.20746,0.25910774
0 days 00:00:08.690000,0 days 00:00:08.710000,0.86250716,-4.6335716,5.916597,0.007974809,-0.040207155,0.25253654,22.841965,-19.249025,31.444551,-26.110315,32.94456,0.004287211,0.43619213,4.1715474,-4.2608457,7.5979676,399.70865,1036.6627,5.6479983,1589.5537,638.36334,-15.895668,2429.746,1269.395,-1.9499694
0 days 00:00:08.700000,0 days 00:00:08.720000,0.826009,-5.7047706,7.582193,0.011435247,-0.038114235,0.27693453,23.903677,-16.996246,35.927383,-25.56176,33.223526,0.0064549968,0.387542,4.3505855,-0.46301875,12.183583,402.97855,1068.0624,8.68476,1616.4639,642.32904,-16.462685,2474.8665,1278.0157,-3.4988244
0 days 00:00:08.710000,0 days 00:00:08.730000,0.78754544,-6.6940227,8.940864,0.017349275,-0.03517756,0.30390176,24.975111,-14.901222,37.416286,-23.507034,33.38151,0.010942138,0.5728068,4.148535,3.2016823,15.948235,396.45312,1092.9042,11.38297,1627.9238,667.7447,-17.631453,2450.076,1311.0051,-4.565264
0 days 00:00:08.720000,0 days 00:00:08.740000,0.7308388,-8.231785,10.634391,0.023142299,-0.036886457,0.27305937,25.519316,-12.15339,38.136234,-24.010881,33.56665,0.012122783,0.5742449,3.2881663,4.04958,20.783451,397.04785,1165.1128,13.038715,1673.2676,641.2309,-16.729082,2605.5088,1026.7124,-7.744736
0 days 00:00:08.730000,0 days 00:00:08.750000,0.6457762,-9.597478,11.429221,0.032965533,-0.038398538,0.23049818,26.525902,-9.642768,35.8306,-21.830534,33.668835,0.012860323,0.5298576,2.844005,4.8664885,23.380997,383.27994,1223.0237,-57.773975,1723.0493,650.98755,-77.79657,2501.7239,1367.3239,-73.361305
0 days 00:00:08.740000,0 days 00:00:08.760000,0.540197,-11.795742,14.261603,0.032107875,-0.039570607,0.200422,27.87703,-7.1431923,31.961164,-18.251753,0.0,0.0,0.0,0.0,0.0,0.0,392.1272,1220.2482,-129.42432,1810.0973,1033.649,-138.39478,2354.554,1257.8014,-138.41687
0 days 00:00:08.750000,0 days 00:00:08.770000,0.43051282,-12.103053,14.022801,0.03346827,-0.035311263,0.18522872,28.580172,-6.3984933,26.381042,-13.858581,0.0,0.0,0.0,0.0,0.0,0.0,408.99268,1174.6946,-201.0,1770.3422,1199.6465,-201.0,2151.7686,1436.6261,-201.0
0 days 00:00:08.760000,0 days 00:00:08.780000,0.36054015,-10.586532,12.985887,0.025139138,-0.030571083,0.17373912,27.225586,-8.917552,24.33824,-11.894618,0.0,0.0,0.0,0.0,0.0,0.0,420.26917,1096.2025,-201.0,1690.7789,1172.2286,-201.0,2233.5723,1047.8186,-201.0
0 days 00:00:08.770000,0 days 00:00:08.790000,0.3140917,-10.504813,12.785843,0.022150053,-0.030289441,0.1392727,28.226648,-8.826409,22.97112,-9.626131,0.0,0.0,0.0,0.0,0.0,0.0,414.06906,1036.7089,-201.0,1598.7255,789.4886,-201.0,2353.3914,1030.9362,-201.0
0 days 00:00:08.780000,0 days 00:00:08.800000,0.2710286,-10.402081,11.789024,0.003944395,-0.028475633,0.12732458,29.140457,-7.189688,21.89866,-3.7620296,0.0,0.0,0.0,0.0,0.0,0.0,432.09647,988.3506,-201.0,1629.544,664.4057,-201.0,2525.418,923.8274,-201.0
0 days 00:00:08.790000,0 days 00:00:08.810000,0.23924308,-12.700917,13.332791,-0.0049860138,-0.026003638,0.11072447,33.22865,-1.2090282,21.00477,4.3647175,0.0,0.0,0.0,0.0,0.0,0.0,443.5815,1068.7504,-201.0,1704.9248,757.5158,-201.0,2584.741,1124.3065,-201.0
0 days 00:00:08.800000,0 days 00:00:08.820000,0.20770676,-14.6167345,15.442033,-0.008063279,-0.02363115,0.10608541,33.40128,2.9665918,19.513334,7.1367106,0.0,0.0,0.0,0.0,0.0,0.0,461.76358,1119.5707,-201.0,1753.4956,806.456,-201.0,2714.7166,1376.4346,-201.0
0 days 00:00:08.810000,0 days 00:00:08.830000,0.21456407,-14.439796,17.396341,-0.009764836,-0.018338667,0.09927838,34.710873,1.0831343,18.076488,13.136142,0.0,0.0,0.0,0.0,0.0,0.0,444.82178,1136.0986,-201.0,1671.4381,928.9698,-201.0,2539.2957,1282.5509,-201.0
0 days 00:00:08.820000,0 days 00:00:08.840000,0.24200977,-10.521299,14.561333,-0.010449599,-0.016292585,0.108709514,33.455418,-5.922437,11.865387,13.143288,0.0,0.0,0.0,0.0,0.0,0.0,436.85587,1136.0665,-201.0,1569.7539,977.5183,-201.0,2416.0244,1156.6595,-201.0
0 days 00:00:08.830000,0 days 00:00:08.850000,0.31674477,-4.115643,11.586114,-0.005332896,-0.013884251,0.12680572,34.51739,-16.478025,3.4922807,15.202497,0.0,0.0,0.0,0.0,0.0,0.0,388.16806,1187.0928,-201.0,1444.0223,946.4983,-136.53621,2261.0608,988.09863,-133.74458
0 days 00:00:08.840000,0 days 00:00:08.860000,0.39875865,-1.9811162,9.289225,0.0010685956,-0.022891283,0.14745627,34.737133,-21.427443,-2.130812,8.171237,34.619835,0.0,0.0,3.8804908,-4.2401953,8.619584,387.53653,1146.6473,0.0,1400.142,898.0181,-71.1029,2193.3147,946.94574,-68.18186
0 days 00:00:08.850000,0 days 00:00:08.870000,0.473416,-2.9049327,11.703427,0.00405145,-0.023576036,0.1507014,36.861324,-24.167791,-1.5829712,4.153994,34.53305,0.0,0.0,4.684127,-4.528998,10.955863,385.63364,1125.5118,5.4285016,1383.754,876.2197,-5.5755515,2197.172,858.559,-4.782661
0 days 00:00:08.860000,0 days 00:00:08.880000,0.51285386,-5.7054954,10.692996,-0.004440335,-0.024571145,0.1496902,38.111034,-24.248032,6.964721,0.6570883,34.365982,0.03269811,2.1618829,6.181153,-5.04109,14.537102,416.05722,1030.3407,5.2782497,1412.2549,849.8142,-5.3108444,2198.8237,817.8328,-9.258851
0 days 00:00:08.870000,0 days 00:00:08.890000,0.50627667,-8.023334,14.450793,-0.011313743,-0.022674618,0.13555802,38.082325,-22.110582,14.427333,-3.6643026,34.181377,0.025918556,1.7310654,6.940246,-5.279825,19.758163,412.72046,1031.6115,4.865523,1423.6641,833.12256,-8.131103,2252.6475,844.2902,-14.89264
0 days 00:00:08.880000,0 days 00:00:08.900000,0.49115947,-10.872134,19.111649,-0.0002718363,-0.027658476,0.14553905,37.46475,-17.939919,15.518468,-8.608387,34.016876,0.010398115,1.094224,7.017613,-4.873589,24.910187,395.8103,1029.3837,4.6401715,1432.2487,785.9244,-12.720268,2339.0303,923.6629,-20.270014
0 days 00:00:08.890000,0 days 00:00:08.910000,0.4638209,-14.4613085,25.32012,0.0071725994,-0.027668819,0.13192868,37.12395,-10.275005,13.213407,-11.246747,33.892273,0.009877309,1.0719622,6.3929863,-3.1305523,31.142542,395.50772,1081.0177,4.516764,1441.0167,837.55255,-17.78145,2474.4617,989.5607,-26.62578
0 days 00:00:08.900000,0 days 00:00:08.920000,0.44629082,-18.20031,30.195868,0.007064089,-0.02779819,0.13922918,39.399204,-3.0188534,9.3313055,-11.918258,33.783764,0.007340582,0.85568374,5.194038,-0.0881354,33.17314,419.42923,1271.3534,4.378749,1377.7565,1228.7607,-20.132072,2357.9246,1114.7325,-28.741854
0 days 00:00:08.910000,0 days 00:00:08.930000,0.39117804,-19.858103,33.241497,-0.0064570666,-0.023651583,0.14882311,42.106464,2.9051669,3.41034,-10.18924,33.521225,0.0062682703,0.6091363,4.1004543,3.1522083,36.61614,468.70935,1488.7238,0.0,1437.3558,1402.3099,-22.561808,2545.1,1164.1132,-32.095043
0 days 00:00:08.920000,0 days 00:00:08.940000,0.3332409,-19.777462,34.396088,-0.012427629,-0.017177293,0.16115029,43.21411,5.100535,1.5015353,-5.4171968,33.199715,0.0067956145,0.6503385,3.3006268,4.2316375,37.915108,454.09244,1560.5145,1.6925015,1413.8014,1446.7228,-22.986893,2526.7922,1131.7758,-33.330276
0 days 00:00:08.930000,0 days 00:00:08.950000,0.27132896,-19.99262,35.391758,-0.014327108,-0.017110625,0.14852668,42.94104,8.796249,-0.684747,-0.8114174,32.957954,0.007818788,0.8652104,3.1256356,4.3554115,40.823753,447.44043,1503.8246,-65.871666,1544.4662,1177.4188,-83.24933,2849.8645,1131.0155,-91.14313
0 days 00:00:08.940000,0 days 00:00:08.960000,0.24577314,-22.297472,35.687233,-0.002562777,-0.025555633,0.121178925,41.618626,12.10267,1.0336202,-4.0341306,0.0,0.0,0.0,0.0,0.0,0.0,513.21124,1337.8141,-132.40042,1586.299,1026.2664,-141.75777,2842.1084,892.1081,-145.81177
0 days 00:00:08.950000,0 days 00:00:08.970000,0.23000038,-23.924997,36.33867,-0.0021177714,-0.036222827,0.117248476,41.711502,16.245035,-1.1874057,-10.331643,0.0,0.0,0.0,0.0,0.0,0.0,628.6906,1350.2725,-201.0,1737.4056,1049.0358,-201.0,3012.417,812.2148,-201.0
0 days 00:00:08.960000,0 days 00:00:08.980000,0.22606556,-22.798727,35.358673,0.006692312,-0.040177554,0.12198138,40.560688,14.966988,-3.4989731,-17.894249,0.0,0.0,0.0,0.0,0.0,0.0,784.22845,1441.7389,-135.75197,1827.5182,1361.2828,-138.44495,3046.5261,707.63434,-139.43597
0 days 00:00:08.970000,0 days 00:00:08.990000,0.23742592,-18.83964,33.67362,0.005197884,-0.03663212,0.12510219,38.68756,11.355201,-5.177971,-22.315186,31.784204,0.0,1.01334,2.2272215,-8.05235,17.672384,664.65076,1525.5371,-68.67089,1637.231,1471.2845,-72.27838,2868.007,864.3782,-79.60443
0 days 00:00:08.980000,0 days 00:00:09,0.2958847,-14.689281,29.640184,0.0059626848,-0.03343072,0.12893857,37.07925,4.157156,-5.517918,-28.739481,31.780378,0.020345269,1.3222226,3.0708764,-7.085743,16.003584,567.45953,1489.4996,-1.7448143,1454.9288,1432.9803,-5.234856,2620.326,1123.601,-16.900354
0 days 00:00:08.990000,0 days 00:00:09.010000,0.38571408,-11.426555,25.745592,0.0080975145,-0.025378136,0.1532883,34.642048,-3.8608153,-5.661171,-33.756298,31.789923,0.01858999,1.7625713,4.140386,-6.0227027,14.34426,400.06714,1339.3917,-1.7739531,1292.2684,1064.4384,0.005106449,2570.376,942.63837,-16.118212
0 days 00:00:09,0 days 00:00:09.020000,0.47814712,-10.202965,23.784082,0.009977329,-0.019573748,0.15961827,33.0795,-9.956838,-5.103004,-32.09015,31.852455,0.033746537,2.2713919,4.3038187,-6.406952,9.178012,419.7722,1327.3091,-2.78256,1408.3431,1000.6551,1.6399683,2712.2727,759.62256,-14.637425
0 days 00:00:09.010000,0 days 00:00:09.030000,0.52561617,-8.587697,23.642164,0.0067938133,-0.014541651,0.15173464,29.61616,-15.377606,-5.6222835,-25.400797,31.940191,0.034457415,1.8297726,3.781355,-3.9057102,9.575748,419.74393,1257.2217,0.0,1447.1764,916.23315,1.9378229,2886.3176,411.37466,-16.892477
0 days 00:00:09.020000,0 days 00:00:09.040000,0.55539393,-6.769673,23.192713,-0.00317226,-0.012652599,0.14265253,29.156113,-19.109306,-1.6466064,-13.391475,32.00381,0.032027684,1.8158507,3.3349018,0.96872663,14.693088,433.23868,1181.8293,-4.301689,1467.6615,868.20807,-0.17419083,2847.512,603.57434,-21.165255
0 days 00:00:09.030000,0 days 00:00:09.050000,0.51557225,-5.4971223,23.271187,-0.01212556,-0.010992992,0.14840591,29.870733,-18.534882,-2.9271605,-4.605586,32.03733,0.016643167,1.3117363,3.2060103,5.054826,18.91469,451.0187,1079.0834,-69.86779,1466.6674,887.4819,-67.97561,2645.4485,1176.2866,-82.477585
0 days 00:00:09.040000,0 days 00:00:09.060000,0.45999858,-7.5220795,23.849955,-0.0054463237,-0.012103789,0.15423924,33.317146,-13.706265,-3.334343,-0.37460685,0.0,0.0,0.0,0.0,0.0,0.0,551.3426,1254.3622,-134.93654,1560.5283,976.28925,-135.317,2684.655,1198.5912,-142.92662
0 days 00:00:09.050000,0 days 00:00:09.070000,0.3692955,-10.639664,24.022902,0.0011549804,-0.015799498,0.13709341,33.742718,-7.341601,-7.0355854,-2.4430811,0.0,0.0,0.0,0.0,0.0,0.0,618.07135,1364.2313,-201.0,1647.0724,1016.88727,-201.0,2718.2314,1068.2225,-201.0
0 days 00:00:09.060000,0 days 00:00:09.080000,0.2991698,-12.58579,22.340439,-0.0022234255,-0.016784335,0.11681893,30.23349,-2.1755648,-3.548667,-5.03206,0.0,0.0,0.0,0.0,0.0,0.0,619.9194,1338.2953,-201.0,1641.6611,1063.0131,-201.0,2757.992,782.39844,-201.0
0 days 00:00:09.070000,0 days 00:00:09.090000,0.25406766,-12.551877,21.762892,-0.006203253,-0.012472852,0.09238532,24.324198,1.9102993,2.3018148,-2.1201003,0.0,0.0,0.0,0.0,0.0,0.0,534.3205,1208.2543,-201.0,1566.0524,1106.1422,-201.0,2578.3254,1051.9855,-201.0
0 days 00:00:09.080000,0 days 00:00:09.100000,0.21587145,-12.214589,22.561302,-0.0008205504,-0.010828254,0.07320614,20.594696,7.1749063,3.130247,0.9353071,0.0,0.0,0.0,0.0,0.0,0.0,486.59702,1228.8994,-201.0,1539.4252,1200.754,-201.0,2338.4316,2468.2107,-201.0
0 days 00:00:09.090000,0 days 00:00:09.110000,0.19775333,-13.505173,24.41302,-0.0015240355,-0.011341058,0.058135998,21.562147,10.326251,4.0541406,4.585279,0.0,0.0,0.0,0.0,0.0,0.0,600.09174,1373.5453,-201.0,1638.5856,1196.2269,-201.0,2486.137,2272.217,-201.0
0 days 00:00:09.100000,0 days 00:00:09.120000,0.16806924,-15.697,25.771568,-0.00920653,-0.011790541,0.057497915,22.434149,12.009078,3.6846406,4.8826847,0.0,0.0,0.0,0.0,0.0,0.0,688.2684,1465.3607,-201.0,1776.9395,1086.6162,-201.0,2693.2205,2071.0857,-201.0
0 days 00:00:09.110000,0 days 00:00:09.130000,0.14990659,-18.389402,28.815508,-0.016853897,-0.01099294,0.05895536,25.53718,14.394778,5.697573,3.5091755,0.0,0.0,0.0,0.0,0.0,0.0,764.7869,1641.3246,-201.0,1783.5062,1245.1328,-201.0,2888.2751,783.014,-201.0
0 days 00:00:09.120000,0 days 00:00:09.140000,0.12919748,-21.478464,32.9514,-0.020315506,-0.009089924,0.056962032,27.971704,17.586824,6.253214,5.3030725,0.0,0.0,0.0,0.0,0.0,0.0,779.07404,1589.9854,-201.0,1780.0835,1231.736,-201.0,2897.8184,762.51514,-201.0
0 days 00:00:09.130000,0 days 00:00:09.150000,0.11769562,-22.213661,35.87373,-0.021551773,-0.010406119,0.056763783,30.78733,18.550083,4.9585366,6.055269,0.0,0.0,0.0,0.0,0.0,0.0,828.4301,1543.1143,-201.0,1785.1143,1334.6285,-201.0,2864.431,854.5757,-201.0
0 days 00:00:09.140000,0 days 00:00:09.160000,0.11230899,-21.837812,35.47566,-0.02262795,-0.010843694,0.04643367,31.668573,18.262285,4.250298,8.622397,0.0,0.0,0.0,0.0,0.0,0.0,730.2764,1422.2677,-201.0,1732.9004,1133.9374,-201.0,2861.263,848.5879,-201.0
0 days 00:00:09.150000,0 days 00:00:09.170000,0.14266796,-15.655311,26.437677,-0.018624952,-0.0088996105,0.0456513,26.38191,10.945282,12.424319,2.275777,0.0,0.0,0.0,0.0,0.0,0.0,527.7011,1555.9106,-201.0,1613.683,1109.7968,-201.0,2713.0518,1096.456,-201.0
0 days 00:00:09.160000,0 days 00:00:09.180000,0.21298163,-8.436637,15.242543,-0.009461856,0.0010014847,0.048325837,17.796743,8.999312,21.197077,-3.7752106,0.0,0.0,0.0,0.0,0.0,0.0,627.2435,1411.7977,-201.0,1721.6989,1022.75543,-201.0,2785.5652,973.24005,-201.0
0 days 00:00:09.170000,0 days 00:00:09.190000,0.25818905,-4.1036587,8.242599,-0.01166566,0.0065288935,0.058997255,8.679246,9.133976,31.549683,-8.314654,0.0,0.0,0.0,0.0,0.0,0.0,839.6233,1375.4922,-201.0,1889.8667,909.3667,-201.0,2917.7498,894.54376,-201.0
0 days 00:00:09.180000,0 days 00:00:09.200000,0.2559137,-6.664167,11.336665,-0.011706981,0.005216565,0.058747586,8.310329,14.538022,31.807524,-5.8815274,0.0,0.0,0.0,0.0,0.0,0.0,901.0617,1325.0032,-201.0,1983.5101,973.2703,-201.0,2887.426,880.3115,-201.0
